Index,Value
1,93.6
2,79.2
3,79.2
4,75.6
5,72.0
6,61.2
7,68.4
8,68.4
9,79.2
10,86.4
11,86.4
12,93.6
13,122.4
14,129.6
15,136.8
16,162.0
17,180.0
18,172.8
19,190.8
20,201.6
21,198.0
22,180.0
23,194.4
24,194.4
25,187.2
26,187.2
27,165.6
28,154.8
29,154.8
30,151.2
31,144.0
32,118.8
33,154.8
34,133.2
35,158.4
36,144.0
37,144.0
38,133.2
39,158.4
40,151.2
41,169.2
42,154.8
43,162.0
44,136.8
45,154.8
46,136.8
47,118.8
48,108.0
49,104.4
50,90.0
51,90.0
52,79.2
53,72.0
54,72.0
55,72.0
56,64.8
57,82.8
58,90.0
59,97.2
60,111.6
61,126.0
62,136.8
63,158.4
64,151.2
65,151.2
66,165.6
67,201.6
68,176.4
69,180.0
70,172.8
71,187.2
72,176.4
73,165.6
74,176.4
75,162.0
76,154.8
77,154.8
78,147.6
79,136.8
80,144.0
81,144.0
82,147.6
83,144.0
84,151.2
85,172.8
86,165.6
87,154.8
88,172.8
89,169.2
90,165.6
91,165.6
92,154.8
93,133.2
94,133.2
95,115.2
96,115.2
97,97.2
98,97.2
99,79.2
100,79.2
101,79.2
102,64.8
103,72.0
104,79.2
105,79.2
106,86.4
107,100.8
108,108.0
109,126.0
110,136.8
111,158.4
112,165.6
113,172.8
114,169.2
115,183.6
116,183.6
117,190.8
118,183.6
119,187.2
120,180.0
121,169.2
122,176.4
123,162.0
124,154.8
125,162.0
126,158.4
127,147.6
128,151.2
129,147.6
130,144.0
131,162.0
132,147.6
133,158.4
134,147.6
135,162.0
136,147.6
137,162.0
138,165.6
139,158.4
140,151.2
141,140.4
142,136.8
143,118.8
144,115.2
145,100.8
146,97.2
147,79.2
148,75.6
149,68.4
150,72.0
151,68.4
152,75.6
153,79.2
154,90.0
155,97.2
156,118.8
157,122.4
158,136.8
159,165.6
160,165.6
161,169.2
162,162.0
163,190.8
164,169.2
165,183.6
166,187.2
167,180.0
168,165.6
169,169.2
170,158.4
171,169.2
172,140.4
173,140.4
174,140.4
175,151.2
176,129.6
177,147.6
178,154.8
179,147.6
180,136.8
181,158.4
182,158.4
183,169.2
184,158.4
185,147.6
186,162.0
187,158.4
188,151.2
189,144.0
190,147.6
191,129.6
192,115.2
193,111.6
194,97.2
195,86.4
196,82.8
197,72.0
198,68.4
199,79.2
200,75.6
201,86.4
202,93.6
203,97.2
204,122.4
205,136.8
206,154.8
207,162.0
208,190.8
209,194.4
210,187.2
211,205.2
212,205.2
213,219.6
214,219.6
215,205.2
216,183.6
217,172.8
218,183.6
219,180.0
220,169.2
221,162.0
222,162.0
223,154.8
224,165.6
225,169.2
226,158.4
227,165.6
228,144.0
229,151.2
230,151.2
231,165.6
232,162.0
233,147.6
234,151.2
235,158.4
236,151.2
237,129.6
238,133.2
239,118.8
240,111.6
241,108.0
242,100.8
243,97.2
244,86.4
245,82.8
246,79.2
247,75.6
248,79.2
249,79.2
250,75.6
251,90.0
252,93.6
253,100.8
254,108.0
255,118.8
256,133.2
257,151.2
258,165.6
259,180.0
260,183.6
261,172.8
262,169.2
263,180.0
264,172.8
265,187.2
266,190.8
267,158.4
268,162.0
269,169.2
270,172.8
271,169.2
272,154.8
273,140.4
274,165.6
275,169.2
276,162.0
277,165.6
278,158.4
279,158.4
280,147.6
281,154.8
282,151.2
283,144.0
284,133.2
285,126.0
286,118.8
287,115.2
288,118.8
289,93.6
290,93.6
291,90.0
292,93.6
293,79.2
294,75.6
295,75.6
296,75.6
297,82.8
298,79.2
299,79.2
300,82.8
301,90.0
302,108.0
303,104.4
304,118.8
305,115.2
306,140.4
307,140.4
308,129.6
309,162.0
310,162.0
311,151.2
312,169.2
313,165.6
314,165.6
315,133.2
316,162.0
317,180.0
318,151.2
319,144.0
320,154.8
321,140.4
322,144.0
323,144.0
324,144.0
325,140.4
326,154.8
327,144.0
328,162.0
329,154.8
330,151.2
331,147.6
332,144.0
333,136.8
334,133.2
335,115.2
336,108.0
337,97.2
338,86.4
339,86.4
340,68.4
341,68.4
342,68.4
343,72.0
344,75.6
345,75.6
346,93.6
347,100.8
348,104.4
349,118.8
350,136.8
351,129.6
352,154.8
353,176.4
354,169.2
355,172.8
356,201.6
357,212.4
358,190.8
359,208.8
360,205.2
361,176.4
362,187.2
363,176.4
364,158.4
365,136.8
366,147.6
367,151.2
368,144.0
369,144.0
370,144.0
371,140.4
372,154.8
373,151.2
374,144.0
375,151.2
376,169.2
377,154.8
378,169.2
379,147.6
380,147.6
381,154.8
382,133.2
383,147.6
384,108.0
385,108.0
386,100.8
387,86.4
388,75.6
389,64.8
390,68.4
391,68.4
392,75.6
393,82.8
394,90.0
395,100.8
396,115.2
397,126.0
398,118.8
399,147.6
400,154.8
401,172.8
402,165.6
403,169.2
404,187.2
405,180.0
406,176.4
407,201.6
408,194.4
409,176.4
410,172.8
411,162.0
412,158.4
413,162.0
414,151.2
415,144.0
416,151.2
417,144.0
418,147.6
419,162.0
420,140.4
421,151.2
422,162.0
423,165.6
424,176.4
425,169.2
426,162.0
427,162.0
428,147.6
429,136.8
430,133.2
431,122.4
432,111.6
433,93.6
434,90.0
435,82.8
436,79.2
437,72.0
438,75.6
439,75.6
440,75.6
441,82.8
442,97.2
443,108.0
444,104.4
445,122.4
446,136.8
447,158.4
448,162.0
449,172.8
450,172.8
451,187.2
452,190.8
453,169.2
454,183.6
455,194.4
456,183.6
457,172.8
458,172.8
459,158.4
460,158.4
461,154.8
462,154.8
463,151.2
464,158.4
465,176.4
466,158.4
467,140.4
468,158.4
469,162.0
470,165.6
471,158.4
472,176.4
473,165.6
474,154.8
475,151.2
476,158.4
477,140.4
478,151.2
479,118.8
480,111.6
481,111.6
482,90.0
483,86.4
484,79.2
485,72.0
486,68.4
487,72.0
488,72.0
489,79.2
490,90.0
491,97.2
492,111.6
493,126.0
494,140.4
495,144.0
496,151.2
497,172.8
498,162.0
499,172.8
500,169.2
501,183.6
502,183.6
503,180.0
504,180.0
505,158.4
506,176.4
507,176.4
508,162.0
509,162.0
510,140.4
511,136.8
512,154.8
513,136.8
514,144.0
515,154.8
516,162.0
517,162.0
518,169.2
519,176.4
520,151.2
521,169.2
522,162.0
523,162.0
524,154.8
525,158.4
526,136.8
527,136.8
528,115.2
529,111.6
530,104.4
531,86.4
532,82.8
533,75.6
534,75.6
535,75.6
536,72.0
537,90.0
538,93.6
539,118.8
540,129.6
541,129.6
542,151.2
543,169.2
544,180.0
545,208.8
546,216.0
547,194.4
548,201.6
549,194.4
550,212.4
551,205.2
552,201.6
553,198.0
554,183.6
555,180.0
556,169.2
557,187.2
558,158.4
559,165.6
560,151.2
561,162.0
562,147.6
563,162.0
564,165.6
565,172.8
566,144.0
567,151.2
568,169.2
569,158.4
570,136.8
571,158.4
572,151.2
573,136.8
574,140.4
575,118.8
576,122.4
577,115.2
578,104.4
579,100.8
580,93.6
581,82.8
582,82.8
583,79.2
584,79.2
585,82.8
586,86.4
587,82.8
588,97.2
589,108.0
590,115.2
591,129.6
592,133.2
593,151.2
594,165.6
595,176.4
596,180.0
597,183.6
598,172.8
599,172.8
600,169.2
601,176.4
602,180.0
603,176.4
604,165.6
605,158.4
606,169.2
607,172.8
608,162.0
609,172.8
610,162.0
611,172.8
612,165.6
613,165.6
614,162.0
615,172.8
616,147.6
617,140.4
618,154.8
619,133.2
620,133.2
621,118.8
622,118.8
623,126.0
624,111.6
625,93.6
626,100.8
627,93.6
628,90.0
629,82.8
630,75.6
631,79.2
632,72.0
633,61.2
634,68.4
635,82.8
636,82.8
637,86.4
638,86.4
639,108.0
640,122.4
641,111.6
642,133.2
643,136.8
644,151.2
645,147.6
646,162.0
647,158.4
648,176.4
649,162.0
650,176.4
651,169.2
652,169.2
653,147.6
654,154.8
655,147.6
656,144.0
