Index,Value
1,208.8
2,176.4
3,154.8
4,133.2
5,122.4
6,115.2
7,118.8
8,126.0
9,151.2
10,162.0
11,180.0
12,219.6
13,244.8
14,273.6
15,298.8
16,345.6
17,385.2
18,396.0
19,381.6
20,403.2
21,432.0
22,468.0
23,385.2
24,432.0
25,399.6
26,381.6
27,356.4
28,352.8
29,331.2
30,320.4
31,331.2
32,313.2
33,302.4
34,298.8
35,316.8
36,334.8
37,388.8
38,342.0
39,367.2
40,374.4
41,349.2
42,363.6
43,342.0
44,334.8
45,313.2
46,295.2
47,277.2
48,266.4
49,212.4
50,190.8
51,172.8
52,136.8
53,129.6
54,126.0
55,126.0
56,144.0
57,147.6
58,165.6
59,187.2
60,212.4
61,226.8
62,284.4
63,316.8
64,284.4
65,334.8
66,396.0
67,367.2
68,399.6
69,388.8
70,410.4
71,378.0
72,421.2
73,388.8
74,349.2
75,367.2
76,338.4
77,349.2
78,327.6
79,331.2
80,327.6
81,327.6
82,306.0
83,342.0
84,352.8
85,370.8
86,374.4
87,396.0
88,403.2
89,349.2
90,374.4
91,381.6
92,338.4
93,349.2
94,331.2
95,259.2
96,255.6
97,198.0
98,180.0
99,158.4
100,140.4
101,129.6
102,129.6
103,133.2
104,151.2
105,154.8
106,176.4
107,212.4
108,230.4
109,288.0
110,288.0
111,320.4
112,352.8
113,367.2
114,381.6
115,363.6
116,399.6
117,414.0
118,439.2
119,414.0
120,406.8
121,388.8
122,378.0
123,388.8
124,374.4
125,370.8
126,374.4
127,316.8
128,370.8
129,356.4
130,316.8
131,352.8
132,370.8
133,367.2
134,345.6
135,360.0
136,352.8
137,342.0
138,342.0
139,363.6
140,363.6
141,338.4
142,306.0
143,266.4
144,248.4
145,226.8
146,198.0
147,180.0
148,165.6
149,136.8
150,133.2
151,122.4
152,133.2
153,147.6
154,187.2
155,201.6
156,234.0
157,277.2
158,295.2
159,327.6
160,370.8
161,356.4
162,410.4
163,406.8
164,414.0
165,424.8
166,399.6
167,392.4
168,374.4
169,374.4
170,345.6
171,388.8
172,360.0
173,363.6
174,331.2
175,356.4
176,349.2
177,331.2
178,360.0
179,338.4
180,385.2
181,385.2
182,378.0
183,370.8
184,396.0
185,385.2
186,334.8
187,356.4
188,356.4
189,331.2
190,298.8
191,280.8
192,270.0
193,237.6
194,198.0
195,180.0
196,154.8
197,147.6
198,136.8
199,133.2
200,144.0
201,176.4
202,190.8
203,216.0
204,273.6
205,302.4
206,309.6
207,381.6
208,399.6
209,385.2
210,450.0
211,475.2
212,450.0
213,496.8
214,453.6
215,478.8
216,428.4
217,439.2
218,396.0
219,388.8
220,349.2
221,374.4
222,374.4
223,385.2
224,363.6
225,349.2
226,388.8
227,392.4
228,324.0
229,381.6
230,367.2
231,421.2
232,385.2
233,345.6
234,356.4
235,349.2
236,302.4
237,284.4
238,280.8
239,266.4
240,291.6
241,237.6
242,230.4
243,198.0
244,183.6
245,165.6
246,151.2
247,136.8
248,133.2
249,144.0
250,154.8
251,158.4
252,180.0
253,219.6
254,234.0
255,288.0
256,280.8
257,313.2
258,327.6
259,349.2
260,374.4
261,399.6
262,399.6
263,432.0
264,392.4
265,417.6
266,396.0
267,356.4
268,374.4
269,381.6
270,378.0
271,334.8
272,367.2
273,338.4
274,345.6
275,320.4
276,360.0
277,360.0
278,385.2
279,385.2
280,352.8
281,360.0
282,345.6
283,298.8
284,313.2
285,288.0
286,273.6
287,280.8
288,230.4
289,205.2
290,190.8
291,172.8
292,183.6
293,158.4
294,162.0
295,140.4
296,136.8
297,136.8
298,147.6
299,136.8
300,162.0
301,158.4
302,183.6
303,230.4
304,241.2
305,226.8
306,280.8
307,270.0
308,324.0
309,381.6
310,363.6
311,367.2
312,385.2
313,388.8
