Index,Value
1,219.6
2,223.2
3,198.0
4,187.2
5,176.4
6,154.8
7,169.2
8,172.8
9,169.2
10,180.0
11,219.6
12,234.0
13,266.4
14,309.6
15,306.0
16,360.0
17,378.0
18,381.6
19,442.8
20,410.4
21,435.6
22,428.4
23,432.0
24,442.8
25,410.4
26,356.4
27,388.8
28,385.2
29,374.4
30,360.0
31,309.6
32,320.4
33,309.6
34,349.2
35,298.8
36,356.4
37,338.4
38,367.2
39,342.0
40,374.4
41,356.4
42,421.2
43,363.6
44,345.6
45,331.2
46,309.6
47,280.8
48,291.6
49,252.0
50,219.6
51,216.0
52,176.4
53,158.4
54,162.0
55,165.6
56,169.2
57,176.4
58,198.0
59,226.8
60,244.8
61,277.2
62,302.4
63,324.0
64,331.2
65,363.6
66,442.8
67,403.2
68,417.6
69,432.0
70,435.6
71,414.0
72,396.0
73,403.2
74,446.4
75,331.2
76,342.0
77,370.8
78,338.4
79,313.2
80,331.2
81,298.8
82,338.4
83,324.0
84,352.8
85,370.8
86,356.4
87,367.2
88,410.4
89,363.6
90,374.4
91,363.6
92,385.2
93,306.0
94,298.8
95,295.2
96,284.4
97,237.6
98,248.4
99,194.4
100,198.0
101,183.6
102,169.2
103,165.6
104,176.4
105,190.8
106,208.8
107,226.8
108,270.0
109,262.8
110,277.2
111,334.8
112,374.4
113,392.4
114,370.8
115,457.2
116,410.4
117,442.8
118,406.8
119,424.8
120,428.4
121,424.8
122,399.6
123,385.2
124,327.6
125,370.8
126,349.2
127,381.6
128,360.0
129,338.4
130,352.8
131,352.8
132,360.0
133,345.6
134,381.6
135,396.0
136,388.8
137,360.0
138,388.8
139,417.6
140,367.2
141,338.4
142,313.2
143,295.2
144,266.4
145,270.0
146,237.6
147,234.0
148,201.6
149,180.0
150,158.4
151,169.2
152,169.2
153,187.2
154,205.2
155,241.2
156,255.6
157,273.6
158,309.6
159,320.4
160,367.2
161,385.2
162,406.8
163,392.4
164,410.4
165,464.4
166,475.2
167,432.0
168,414.0
169,392.4
170,385.2
171,374.4
172,324.0
173,356.4
174,388.8
175,338.4
176,327.6
177,363.6
178,356.4
179,349.2
180,356.4
181,338.4
182,399.6
183,410.4
184,367.2
185,410.4
186,374.4
187,399.6
188,345.6
189,316.8
190,313.2
191,291.6
192,266.4
193,255.6
194,244.8
195,230.4
196,208.8
197,194.4
198,187.2
199,183.6
200,180.0
201,194.4
202,219.6
203,266.4
204,288.0
205,306.0
206,349.2
207,414.0
208,396.0
209,468.0
210,450.0
211,471.6
212,468.0
213,507.6
214,478.8
215,468.0
216,468.0
217,453.6
218,421.2
219,385.2
220,381.6
221,360.0
222,370.8
223,385.2
224,356.4
225,374.4
226,367.2
227,342.0
228,360.0
229,396.0
230,396.0
231,406.8
232,378.0
233,381.6
234,388.8
235,378.0
236,381.6
237,295.2
238,306.0
239,284.4
240,284.4
241,273.6
242,237.6
243,219.6
244,201.6
245,194.4
246,190.8
247,169.2
248,165.6
249,172.8
250,176.4
251,208.8
252,241.2
253,226.8
254,255.6
255,288.0
256,309.6
257,320.4
258,338.4
259,367.2
260,356.4
261,360.0
262,406.8
263,396.0
264,439.2
265,403.2
266,421.2
267,392.4
268,414.0
269,385.2
270,410.4
271,378.0
272,392.4
273,338.4
274,385.2
275,381.6
276,374.4
277,370.8
278,370.8
279,331.2
280,374.4
281,356.4
282,338.4
283,316.8
284,316.8
285,309.6
286,284.4
287,266.4
288,216.0
289,252.0
290,208.8
291,223.2
292,219.6
293,205.2
294,201.6
295,176.4
296,172.8
297,172.8
298,172.8
299,187.2
300,190.8
301,198.0
302,219.6
303,241.2
304,255.6
305,241.2
306,288.0
307,331.2
308,352.8
309,363.6
310,378.0
311,399.6
312,352.8
313,399.6
314,367.2
315,352.8
316,363.6
317,334.8
318,342.0
319,349.2
320,324.0
321,327.6
322,320.4
323,338.4
324,327.6
325,338.4
326,378.0
327,320.4
