Index,Value
1,3330.0
2,2980.8
3,2736.0
4,2458.8
5,2293.2
6,2181.6
7,2178.0
8,2343.6
9,2556.0
10,2887.2
11,3236.4
12,3596.4
13,4147.2
14,4694.4
15,5155.2
16,5637.6
17,6012.0
18,6555.6
19,6699.6
20,6998.4
21,7128.0
22,7102.8
23,6994.8
24,6868.8
25,6577.2
26,6271.2
27,5965.2
28,5580.0
29,5360.4
30,5133.6
31,5007.6
32,4888.8
33,4939.2
34,4978.8
35,5115.6
36,5302.8
37,5497.2
38,5616.0
39,5799.6
40,5929.2
41,5990.4
42,5914.8
43,5810.4
44,5522.4
45,5263.2
46,4946.4
47,4510.8
48,4053.6
49,3589.2
50,3250.8
51,2836.8
52,2530.8
53,2318.4
54,2264.4
55,2271.6
56,2358.0
57,2574.0
58,2887.2
59,3268.8
60,3718.8
61,4197.6
62,4672.8
63,5115.6
64,5648.4
65,5958.0
66,6321.6
67,6465.6
68,6541.2
69,6778.8
70,6620.4
71,6638.4
72,6523.2
73,6253.2
74,6105.6
75,5878.8
76,5576.4
77,5360.4
78,5140.8
79,5180.4
80,5108.4
81,5126.4
82,5212.8
83,5349.6
84,5436.0
85,5648.4
86,5950.8
87,6066.0
88,6163.2
89,6188.4
90,6012.0
91,5968.8
92,5612.4
93,5256.0
94,4896.0
95,4467.6
96,3970.8
97,3564.0
98,3096.0
99,2761.2
100,2466.0
101,2318.4
102,2242.8
103,2296.8
104,2401.2
105,2736.0
106,2966.4
107,3492.0
108,3902.4
109,4388.4
110,4899.6
111,5230.8
112,5731.2
113,6073.2
114,6343.2
115,6584.4
116,6728.4
117,6696.0
118,6746.4
119,6714.0
120,6516.0
121,6422.4
122,6246.0
123,6026.4
124,5986.8
125,5749.2
126,5641.2
127,5493.6
128,5346.0
129,5403.6
130,5367.6
131,5464.8
132,5580.0
133,5608.8
134,5774.4
135,5878.8
136,5968.8
137,6015.6
138,5878.8
139,5713.2
140,5508.0
141,5277.6
142,4892.4
143,4539.6
144,4111.2
145,3585.6
146,3157.2
147,2808.0
148,2545.2
149,2293.2
150,2199.6
151,2257.2
152,2444.4
153,2649.6
154,3009.6
155,3416.4
156,3916.8
157,4370.4
158,4932.0
159,5421.6
160,5821.2
161,6188.4
162,6256.8
163,6465.6
164,6724.8
165,6652.8
166,6678.0
167,6462.0
168,6346.8
169,6166.8
170,5788.8
171,5716.8
172,5587.2
173,5529.6
174,5324.4
175,5277.6
176,5263.2
177,5281.2
178,5439.6
179,5608.8
180,5562.0
181,5688.0
182,5828.4
183,5986.8
184,5950.8
185,6004.8
186,5943.6
187,5828.4
188,5558.4
189,5270.4
190,4942.8
191,4550.4
192,4208.4
193,3668.4
194,3286.8
195,2944.8
196,2617.2
197,2437.2
198,2394.0
199,2368.8
200,2566.8
201,2818.8
202,3214.8
203,3783.6
204,4266.0
205,4971.6
206,5518.8
207,6109.2
208,6573.6
209,7045.2
210,7394.4
211,7459.2
212,7610.4
213,7642.8
214,7563.6
215,7264.8
216,7124.4
217,6858.0
218,6476.4
219,6184.8
220,5961.6
221,5857.2
222,5691.6
223,5569.2
224,5598.0
225,5659.2
226,5709.6
227,5731.2
228,5817.6
229,5842.8
230,5878.8
231,5889.6
232,5911.2
233,5760.0
234,5713.2
235,5547.6
236,5428.8
237,5097.6
238,4752.0
239,4579.2
240,4208.4
241,3934.8
242,3585.6
243,3268.8
244,2966.4
245,2815.2
246,2613.6
247,2574.0
248,2466.0
249,2523.6
250,2728.8
251,2934.0
252,3268.8
253,3628.8
254,4100.4
255,4489.2
256,4903.2
257,5245.2
258,5590.8
259,5950.8
260,6310.8
261,6238.8
262,6465.6
263,6411.6
264,6364.8
265,6235.2
266,6123.6
267,6102.0
268,5882.4
269,5810.4
270,5734.8
271,5760.0
272,5781.6
273,5702.4
274,5824.8
275,5832.0
276,5821.2
277,5778.0
278,5724.0
279,5634.0
280,5605.2
281,5313.6
282,5209.2
283,4986.0
284,4788.0
285,4456.8
286,4374.0
287,4021.2
288,3884.4
289,3535.2
290,3326.4
291,3052.8
292,2858.4
293,2746.8
294,2595.6
295,2487.6
296,2448.0
297,2462.4
298,2505.6
299,2635.2
300,2847.6
301,3106.8
302,3330.0
303,3722.4
304,4086.0
305,4453.2
306,4755.6
307,5025.6
308,5331.6
309,5508.0
310,5853.6
311,5792.4
312,5878.8
313,5990.4
314,5806.8
315,5760.0
316,5709.6
317,5356.8
318,5302.8
319,5238.0
320,5101.2
321,5104.8
322,5155.2
323,5108.4
324,5292.0
325,5302.8
326,5360.4
327,5569.2
328,5677.2
329,5558.4
330,5493.6
331,5385.6
332,5284.8
333,4863.6
334,4528.8
335,4208.4
336,3834.0
337,3484.8
338,3060.0
339,2692.8
340,2462.4
341,2271.6
342,2160.0
343,2232.0
344,2332.8
345,2581.2
346,2883.6
347,3254.4
348,3772.8
349,4197.6
350,4802.4
351,5274.0
352,5720.4
353,6264.0
354,6584.4
355,6890.4
356,7167.6
357,7282.8
358,7185.6
359,7095.6
360,6933.6
361,6584.4
362,6325.2
363,5889.6
364,5731.2
365,5493.6
366,5115.6
367,5130.0
368,4942.8
369,4888.8
370,5058.0
371,5184.0
372,5324.4
373,5418.0
374,5738.4
375,5778.0
376,5868.0
377,6019.2
378,5918.4
379,5904.0
380,5598.0
381,5378.4
382,4971.6
383,4521.6
384,4053.6
385,3715.2
386,3204.0
387,2876.4
388,2556.0
389,2325.6
390,2282.4
391,2293.2
392,2422.8
393,2628.0
394,2937.6
395,3340.8
396,3830.4
397,4338.0
398,4615.2
399,5194.8
400,5612.4
401,5997.6
402,6332.4
403,6548.4
404,6854.4
405,6818.4
406,6742.8
407,6642.0
408,6516.0
409,6400.8
410,5994.0
411,5954.4
412,5684.4
413,5407.2
414,5223.6
415,5169.6
416,5090.4
417,5180.4
418,5216.4
419,5418.0
420,5659.2
421,5911.2
422,5918.4
423,6102.0
424,6156.0
425,6138.0
426,6127.2
427,5976.0
428,5806.8
429,5367.6
430,4978.8
431,4546.8
432,4060.8
433,3567.6
434,3124.8
435,2757.6
436,2455.2
437,2350.8
438,2296.8
439,2332.8
440,2451.6
441,2736.0
442,3085.2
443,3513.6
444,3884.4
445,4492.8
446,4986.0
447,5288.4
448,5742.0
449,6210.0
450,6483.6
451,6645.6
452,6793.2
453,6825.6
454,6829.2
455,6789.6
456,6688.8
457,6541.2
458,6300.0
459,6199.2
460,5947.2
461,5727.6
462,5616.0
463,5601.6
464,5464.8
465,5389.2
466,5479.2
467,5540.4
468,5612.4
469,5864.4
470,5803.2
471,5781.6
472,5972.4
473,5990.4
474,5979.6
475,5875.2
476,5590.8
477,5295.6
478,4975.2
479,4633.2
480,4053.6
481,3650.4
482,3207.6
483,2926.8
484,2552.4
485,2386.8
486,2268.0
487,2278.8
488,2437.2
489,2703.6
490,3013.2
491,3513.6
492,3920.4
493,4500.0
494,5040.0
495,5446.8
496,5864.4
497,6307.2
498,6645.6
499,6688.8
500,6807.6
501,6976.8
502,6678.0
503,6523.2
504,6289.2
505,6278.4
506,5950.8
507,5814.0
508,5691.6
509,5547.6
510,5446.8
511,5389.2
512,5320.8
513,5428.8
514,5382.0
515,5569.2
516,5749.2
517,5850.0
518,5983.2
519,6012.0
520,6040.8
521,6001.2
522,5983.2
523,5961.6
524,5677.2
525,5302.8
526,5022.0
527,4633.2
528,4255.2
529,3790.8
530,3376.8
531,2988.0
532,2653.2
533,2455.2
534,2404.8
535,2437.2
536,2599.2
537,2854.8
538,3322.8
539,3747.6
540,4388.4
541,4910.4
542,5569.2
543,6321.6
544,6670.8
545,6955.2
546,7534.8
547,7725.6
548,7761.6
549,7632.0
550,7617.6
551,7347.6
552,7110.0
553,6843.6
554,6498.0
555,6321.6
556,6192.0
557,5958.0
558,5835.6
559,5659.2
560,5655.6
561,5698.8
562,5810.4
563,5724.0
564,5936.4
565,5936.4
566,5958.0
567,5907.6
568,5886.0
569,5878.8
570,5821.2
571,5619.6
572,5500.8
573,5209.2
574,4838.4
575,4572.0
576,4298.4
577,3920.4
578,3578.4
579,3304.8
580,3088.8
581,2793.6
582,2613.6
583,2538.0
584,2545.2
585,2595.6
586,2739.6
587,3070.8
588,3330.0
589,3690.0
590,4140.0
591,4561.2
592,5072.4
593,5360.4
594,5709.6
595,6004.8
596,6206.4
597,6451.2
598,6562.8
599,6638.4
600,6454.8
601,6422.4
602,6285.6
603,6102.0
604,6030.0
605,5936.4
606,5828.4
607,5878.8
608,5860.8
609,5756.4
610,5828.4
611,5857.2
612,5817.6
613,5814.0
614,5785.2
615,5839.2
616,5749.2
617,5608.8
618,5407.2
619,5130.0
620,4982.4
621,4633.2
622,4424.4
623,4107.6
624,3776.4
625,3596.4
626,3355.2
627,3110.4
628,2880.0
629,2689.2
630,2574.0
631,2570.4
632,2505.6
633,2484.0
634,2566.8
635,2700.0
636,2862.0
637,3117.6
638,3402.0
639,3736.8
640,4118.4
641,4453.2
642,4798.8
643,5148.0
644,5497.2
645,5806.8
646,6044.4
647,6048.0
