Index,Value
1,14.4
2,14.4
3,14.4
4,10.8
5,14.4
6,18.0
7,14.4
8,14.4
9,18.0
10,10.8
11,18.0
12,18.0
13,25.2
14,25.2
15,32.4
16,39.6
17,25.2
18,21.6
19,14.4
20,25.2
21,25.2
22,43.2
23,21.6
24,36.0
25,18.0
26,21.6
27,39.6
28,21.6
29,25.2
30,10.8
31,18.0
32,25.2
33,10.8
34,21.6
35,28.8
36,10.8
37,3.6
38,21.6
39,14.4
40,21.6
41,25.2
42,18.0
43,25.2
44,36.0
45,21.6
46,21.6
47,18.0
48,18.0
49,18.0
50,18.0
51,14.4
52,14.4
53,14.4
54,14.4
55,14.4
56,10.8
57,14.4
58,18.0
59,14.4
60,10.8
61,14.4
62,14.4
63,7.2
64,10.8
65,25.2
66,14.4
67,14.4
68,32.4
69,18.0
70,21.6
71,36.0
72,10.8
73,28.8
74,28.8
75,18.0
76,32.4
77,14.4
78,25.2
79,25.2
80,18.0
81,18.0
82,7.2
83,21.6
84,25.2
85,7.2
86,21.6
87,25.2
88,18.0
89,18.0
90,21.6
91,21.6
92,10.8
93,25.2
94,28.8
95,18.0
96,21.6
97,14.4
98,18.0
99,14.4
100,14.4
101,14.4
102,14.4
103,18.0
104,10.8
105,14.4
106,18.0
107,10.8
108,7.2
109,14.4
110,25.2
111,28.8
112,32.4
113,32.4
114,39.6
115,18.0
116,10.8
117,21.6
118,28.8
119,21.6
120,25.2
121,21.6
122,39.6
123,25.2
124,18.0
125,28.8
126,28.8
127,32.4
128,25.2
129,32.4
130,21.6
131,21.6
132,7.2
133,18.0
134,25.2
135,21.6
136,14.4
137,25.2
138,14.4
139,32.4
140,18.0
141,28.8
142,18.0
143,18.0
144,28.8
145,14.4
146,18.0
147,18.0
148,18.0
149,10.8
150,14.4
151,14.4
152,14.4
153,21.6
154,10.8
155,14.4
156,10.8
157,14.4
158,18.0
159,10.8
160,25.2
161,14.4
162,28.8
163,18.0
164,18.0
165,32.4
166,21.6
167,21.6
168,36.0
169,28.8
170,32.4
171,18.0
172,7.2
173,25.2
174,21.6
175,14.4
176,25.2
177,21.6
178,25.2
179,14.4
180,21.6
181,32.4
182,25.2
183,28.8
184,32.4
185,25.2
186,25.2
187,18.0
188,25.2
189,21.6
190,32.4
191,14.4
192,14.4
193,21.6
194,7.2
195,14.4
196,14.4
197,14.4
198,14.4
199,14.4
200,10.8
201,18.0
202,14.4
203,10.8
204,14.4
205,32.4
206,18.0
207,21.6
208,21.6
209,21.6
210,28.8
211,32.4
212,25.2
213,21.6
214,32.4
215,43.2
216,50.4
217,32.4
218,32.4
219,28.8
220,21.6
221,14.4
222,21.6
223,7.2
224,18.0
225,18.0
226,18.0
227,18.0
228,21.6
229,18.0
230,14.4
231,25.2
232,18.0
233,25.2
234,14.4
235,21.6
236,36.0
237,25.2
238,21.6
239,14.4
240,18.0
241,10.8
242,10.8
243,18.0
244,10.8
245,10.8
246,18.0
247,10.8
248,10.8
249,18.0
250,18.0
251,10.8
252,7.2
253,25.2
254,7.2
255,18.0
256,32.4
257,0.0
258,18.0
259,32.4
260,10.8
261,36.0
262,28.8
263,28.8
264,25.2
265,25.2
266,28.8
267,28.8
268,14.4
269,25.2
270,14.4
271,14.4
272,21.6
273,28.8
274,36.0
275,21.6
276,28.8
277,18.0
278,25.2
279,14.4
280,21.6
281,14.4
282,25.2
283,18.0
284,21.6
285,21.6
286,18.0
287,18.0
288,25.2
289,18.0
290,14.4
291,21.6
292,14.4
293,10.8
294,18.0
295,18.0
296,10.8
297,10.8
298,7.2
299,14.4
300,14.4
301,18.0
302,10.8
303,10.8
304,14.4
305,14.4
306,21.6
307,21.6
308,21.6
309,18.0
310,18.0
311,25.2
312,18.0
313,10.8
314,21.6
315,10.8
316,32.4
317,18.0
318,18.0
319,25.2
320,28.8
321,21.6
322,21.6
323,18.0
324,25.2
325,18.0
326,14.4
327,25.2
328,21.6
329,10.8
330,28.8
331,14.4
332,18.0
333,18.0
334,21.6
335,25.2
336,18.0
337,18.0
338,18.0
339,10.8
340,10.8
341,14.4
342,14.4
343,14.4
344,14.4
345,14.4
346,14.4
347,14.4
348,21.6
349,18.0
350,10.8
351,18.0
352,21.6
353,21.6
354,10.8
355,32.4
356,25.2
357,32.4
358,21.6
359,28.8
360,21.6
361,21.6
362,25.2
363,18.0
364,21.6
365,21.6
366,25.2
367,25.2
368,18.0
369,25.2
370,7.2
371,-3.6
372,14.4
373,28.8
374,21.6
375,21.6
376,18.0
377,18.0
378,25.2
379,7.2
380,21.6
381,7.2
382,25.2
383,14.4
384,21.6
385,21.6
386,14.4
387,14.4
388,10.8
389,18.0
390,10.8
391,14.4
392,18.0
393,10.8
394,18.0
395,14.4
396,18.0
397,14.4
398,21.6
399,18.0
400,18.0
401,28.8
402,10.8
403,28.8
404,36.0
405,25.2
406,28.8
407,25.2
408,28.8
409,28.8
410,25.2
411,21.6
412,21.6
413,28.8
414,14.4
415,14.4
416,18.0
417,25.2
418,28.8
419,21.6
420,32.4
421,28.8
422,36.0
423,21.6
424,32.4
425,25.2
426,25.2
427,32.4
428,28.8
429,21.6
430,18.0
431,14.4
432,18.0
433,18.0
434,21.6
435,14.4
436,10.8
437,18.0
438,14.4
439,18.0
440,10.8
441,18.0
442,14.4
443,10.8
444,18.0
445,21.6
446,10.8
447,14.4
448,28.8
449,21.6
450,25.2
451,28.8
452,10.8
453,32.4
454,21.6
455,28.8
456,21.6
457,14.4
458,14.4
459,50.4
460,21.6
461,25.2
462,21.6
463,32.4
464,25.2
465,3.6
466,14.4
467,32.4
468,21.6
469,21.6
470,25.2
471,21.6
472,7.2
473,21.6
474,25.2
475,28.8
476,25.2
477,25.2
478,18.0
479,21.6
480,21.6
481,14.4
482,21.6
483,14.4
484,18.0
485,14.4
486,14.4
487,14.4
488,14.4
489,7.2
490,18.0
491,14.4
492,25.2
493,21.6
494,21.6
495,18.0
496,7.2
497,7.2
498,25.2
499,32.4
500,25.2
501,21.6
502,25.2
503,10.8
504,32.4
505,25.2
506,21.6
507,21.6
508,21.6
509,28.8
510,21.6
511,32.4
512,28.8
513,14.4
514,21.6
515,21.6
516,14.4
