Index,Value
1,154.8
2,147.6
3,140.4
4,122.4
5,111.6
6,108.0
7,126.0
8,111.6
9,126.0
10,144.0
11,158.4
12,162.0
13,187.2
14,223.2
15,208.8
16,244.8
17,259.2
18,273.6
19,277.2
20,277.2
21,298.8
22,298.8
23,306.0
24,277.2
25,273.6
26,255.6
27,259.2
28,208.8
29,219.6
30,223.2
31,237.6
32,187.2
33,198.0
34,216.0
35,201.6
36,230.4
37,212.4
38,234.0
39,208.8
40,255.6
41,262.8
42,241.2
43,252.0
44,237.6
45,237.6
46,230.4
47,187.2
48,183.6
49,169.2
50,162.0
51,140.4
52,133.2
53,115.2
54,126.0
55,118.8
56,115.2
57,129.6
58,136.8
59,147.6
60,154.8
61,212.4
62,205.2
63,237.6
64,237.6
65,219.6
66,288.0
67,273.6
68,270.0
69,259.2
70,288.0
71,280.8
72,241.2
73,252.0
74,266.4
75,205.2
76,255.6
77,216.0
78,212.4
79,230.4
80,205.2
81,219.6
82,216.0
83,223.2
84,219.6
85,252.0
86,252.0
87,241.2
88,248.4
89,237.6
90,252.0
91,244.8
92,255.6
93,237.6
94,223.2
95,208.8
96,176.4
97,169.2
98,147.6
99,129.6
100,140.4
101,118.8
102,111.6
103,115.2
104,129.6
105,126.0
106,136.8
107,158.4
108,169.2
109,172.8
110,208.8
111,230.4
112,219.6
113,244.8
114,277.2
115,270.0
116,288.0
117,288.0
118,277.2
119,277.2
120,266.4
121,273.6
122,237.6
123,262.8
124,234.0
125,230.4
126,248.4
127,226.8
128,205.2
129,223.2
130,216.0
131,234.0
132,219.6
133,241.2
134,226.8
135,241.2
136,255.6
137,262.8
138,273.6
139,262.8
140,255.6
141,234.0
142,219.6
143,212.4
144,194.4
145,176.4
146,162.0
147,136.8
148,136.8
149,118.8
150,115.2
151,122.4
152,108.0
153,136.8
154,140.4
155,154.8
156,172.8
157,183.6
158,216.0
159,230.4
160,255.6
161,248.4
162,284.4
163,270.0
164,284.4
165,244.8
166,277.2
167,277.2
168,259.2
169,248.4
170,252.0
171,244.8
172,226.8
173,223.2
174,216.0
175,234.0
176,223.2
177,230.4
178,219.6
179,252.0
180,237.6
181,230.4
182,266.4
183,244.8
184,255.6
185,234.0
186,230.4
187,234.0
188,234.0
189,223.2
190,219.6
191,212.4
192,169.2
193,172.8
194,151.2
195,136.8
196,136.8
197,126.0
198,108.0
199,136.8
200,126.0
201,136.8
202,144.0
203,172.8
204,208.8
205,216.0
206,244.8
207,262.8
208,280.8
209,302.4
210,295.2
211,309.6
212,327.6
213,298.8
214,313.2
215,309.6
216,280.8
217,316.8
218,244.8
219,270.0
220,244.8
221,226.8
222,223.2
223,252.0
224,230.4
225,230.4
226,219.6
227,230.4
228,255.6
229,244.8
230,226.8
231,241.2
232,230.4
233,244.8
234,252.0
235,216.0
236,219.6
237,223.2
238,234.0
239,201.6
240,208.8
241,180.0
242,172.8
243,158.4
244,147.6
245,118.8
246,133.2
247,140.4
248,126.0
249,133.2
250,140.4
251,151.2
252,158.4
253,165.6
254,190.8
255,180.0
256,219.6
257,201.6
258,244.8
259,234.0
260,262.8
261,259.2
262,262.8
263,288.0
264,252.0
265,273.6
266,255.6
267,248.4
268,244.8
269,244.8
270,248.4
271,241.2
272,244.8
273,230.4
274,237.6
275,255.6
276,255.6
277,226.8
278,226.8
279,252.0
280,241.2
281,234.0
282,223.2
283,226.8
284,201.6
285,201.6
286,190.8
287,187.2
288,183.6
289,169.2
290,151.2
291,140.4
292,147.6
293,126.0
294,122.4
295,122.4
296,126.0
297,122.4
298,126.0
299,133.2
300,144.0
301,133.2
302,151.2
303,180.0
304,162.0
305,205.2
306,208.8
307,219.6
308,230.4
309,234.0
310,266.4
311,234.0
312,262.8
313,262.8
314,252.0
315,237.6
316,248.4
317,234.0
318,230.4
319,208.8
320,219.6
321,216.0
322,237.6
323,230.4
324,208.8
325,237.6
326,223.2
327,241.2
328,216.0
329,237.6
330,223.2
331,219.6
332,234.0
333,219.6
334,201.6
335,187.2
336,180.0
337,176.4
338,147.6
339,129.6
340,140.4
341,111.6
342,111.6
343,118.8
344,122.4
345,133.2
346,129.6
347,158.4
348,176.4
349,183.6
350,198.0
351,226.8
352,223.2
353,273.6
354,266.4
355,266.4
356,320.4
357,280.8
358,280.8
359,284.4
360,291.6
361,288.0
362,255.6
363,237.6
364,252.0
365,237.6
366,212.4
367,201.6
368,223.2
369,205.2
370,216.0
371,212.4
372,223.2
373,244.8
374,241.2
375,244.8
376,270.0
377,259.2
378,259.2
379,262.8
380,248.4
381,219.6
382,237.6
383,205.2
384,180.0
385,165.6
386,162.0
387,133.2
388,133.2
389,122.4
390,129.6
391,126.0
392,126.0
393,129.6
394,133.2
395,162.0
396,165.6
397,190.8
398,190.8
399,198.0
400,255.6
401,280.8
402,252.0
403,252.0
404,280.8
405,273.6
406,291.6
407,288.0
408,284.4
409,273.6
410,244.8
411,244.8
412,223.2
413,230.4
414,219.6
415,208.8
416,194.4
417,230.4
418,226.8
419,223.2
420,241.2
421,259.2
422,270.0
423,252.0
424,230.4
425,277.2
426,241.2
427,241.2
428,241.2
429,226.8
430,237.6
431,194.4
432,183.6
433,180.0
434,162.0
435,147.6
436,129.6
437,122.4
438,111.6
439,118.8
440,126.0
441,133.2
442,151.2
443,154.8
444,187.2
445,201.6
446,219.6
447,223.2
448,241.2
449,262.8
450,266.4
451,244.8
452,298.8
453,288.0
454,288.0
455,306.0
456,298.8
457,288.0
458,255.6
459,248.4
460,244.8
461,244.8
462,244.8
463,230.4
464,230.4
465,208.8
466,244.8
467,234.0
468,241.2
469,244.8
470,244.8
471,230.4
472,244.8
473,241.2
474,244.8
475,252.0
476,262.8
477,226.8
478,212.4
479,201.6
480,205.2
481,183.6
482,140.4
483,147.6
484,122.4
485,118.8
486,126.0
487,122.4
488,129.6
489,129.6
490,136.8
491,154.8
492,172.8
493,183.6
494,226.8
495,223.2
496,252.0
497,273.6
498,255.6
499,259.2
500,280.8
501,284.4
502,284.4
503,262.8
504,223.2
505,262.8
506,255.6
507,248.4
508,241.2
509,237.6
510,223.2
511,234.0
512,230.4
513,226.8
514,212.4
515,255.6
516,237.6
517,255.6
518,219.6
519,284.4
520,255.6
