Index,Value
1,212.4
2,180.0
3,165.6
4,165.6
5,147.6
6,133.2
7,129.6
8,144.0
9,147.6
10,169.2
11,198.0
12,237.6
13,248.4
14,262.8
15,298.8
16,342.0
17,349.2
18,435.6
19,450.0
20,421.2
21,478.8
22,428.4
23,442.8
24,399.6
25,399.6
26,385.2
27,381.6
28,378.0
29,352.8
30,309.6
31,291.6
32,295.2
33,298.8
34,280.8
35,309.6
36,298.8
37,313.2
38,345.6
39,360.0
40,388.8
41,363.6
42,345.6
43,363.6
44,324.0
45,327.6
46,306.0
47,280.8
48,252.0
49,237.6
50,201.6
51,187.2
52,176.4
53,147.6
54,136.8
55,154.8
56,162.0
57,165.6
58,176.4
59,208.8
60,237.6
61,284.4
62,291.6
63,298.8
64,360.0
65,374.4
66,345.6
67,399.6
68,428.4
69,396.0
70,424.8
71,424.8
72,370.8
73,388.8
74,374.4
75,349.2
76,338.4
77,378.0
78,320.4
79,334.8
80,331.2
81,320.4
82,345.6
83,331.2
84,338.4
85,352.8
86,370.8
87,363.6
88,385.2
89,363.6
90,374.4
91,381.6
92,356.4
93,280.8
94,306.0
95,270.0
96,248.4
97,237.6
98,219.6
99,180.0
100,147.6
101,144.0
102,147.6
103,154.8
104,162.0
105,176.4
106,183.6
107,212.4
108,252.0
109,262.8
110,291.6
111,345.6
112,352.8
113,349.2
114,381.6
115,403.2
116,417.6
117,439.2
118,417.6
119,392.4
120,399.6
121,392.4
122,363.6
123,388.8
124,331.2
125,327.6
126,352.8
127,327.6
128,327.6
129,334.8
130,327.6
131,345.6
132,342.0
133,345.6
134,320.4
135,342.0
136,345.6
137,360.0
138,320.4
139,349.2
140,309.6
141,331.2
142,295.2
143,288.0
144,259.2
145,234.0
146,194.4
147,187.2
148,154.8
149,154.8
150,144.0
151,136.8
152,154.8
153,183.6
154,190.8
155,223.2
156,248.4
157,273.6
158,288.0
159,331.2
160,327.6
161,378.0
162,378.0
163,435.6
164,424.8
165,446.4
166,378.0
167,414.0
168,370.8
169,396.0
170,378.0
171,367.2
172,349.2
173,338.4
174,338.4
175,309.6
176,334.8
177,298.8
