Index,Value
1,-248.4
2,-223.2
3,-201.6
4,-180.0
5,-162.0
6,-162.0
7,-158.4
8,-169.2
9,-187.2
10,-212.4
11,-234.0
12,-262.8
13,-302.4
14,-331.2
15,-378.0
16,-388.8
17,-450.0
18,-486.0
19,-486.0
20,-504.0
21,-511.2
22,-511.2
23,-514.8
24,-504.0
25,-464.4
26,-460.8
27,-446.4
28,-396.0
29,-396.0
30,-392.4
31,-356.4
32,-360.0
33,-352.8
34,-367.2
35,-378.0
36,-388.8
37,-406.8
38,-417.6
39,-421.2
40,-410.4
41,-446.4
42,-414.0
43,-417.6
44,-403.2
45,-388.8
46,-363.6
47,-338.4
48,-306.0
49,-255.6
50,-237.6
51,-205.2
52,-194.4
53,-176.4
54,-180.0
55,-169.2
56,-180.0
57,-190.8
58,-208.8
59,-241.2
60,-277.2
61,-306.0
62,-338.4
63,-374.4
64,-392.4
65,-432.0
66,-446.4
67,-468.0
68,-475.2
69,-468.0
70,-464.4
71,-457.2
72,-457.2
73,-453.6
74,-421.2
75,-392.4
76,-410.4
77,-381.6
78,-378.0
79,-367.2
80,-374.4
81,-388.8
82,-378.0
83,-392.4
84,-388.8
85,-414.0
86,-424.8
87,-435.6
88,-428.4
89,-446.4
90,-450.0
91,-453.6
92,-417.6
93,-388.8
94,-360.0
95,-316.8
96,-295.2
97,-259.2
98,-219.6
99,-212.4
100,-183.6
101,-176.4
102,-165.6
103,-172.8
104,-187.2
105,-194.4
106,-223.2
107,-252.0
108,-280.8
109,-334.8
110,-356.4
111,-381.6
112,-410.4
113,-457.2
114,-478.8
115,-457.2
116,-486.0
117,-471.6
118,-468.0
119,-504.0
120,-457.2
121,-450.0
122,-453.6
123,-442.8
124,-417.6
125,-399.6
126,-403.2
127,-388.8
128,-399.6
129,-414.0
130,-396.0
131,-410.4
132,-414.0
133,-417.6
134,-410.4
135,-428.4
136,-439.2
137,-450.0
138,-439.2
139,-410.4
140,-417.6
141,-388.8
142,-360.0
143,-331.2
144,-306.0
145,-270.0
146,-241.2
147,-205.2
148,-190.8
149,-172.8
150,-169.2
151,-172.8
152,-172.8
153,-198.0
154,-226.8
155,-252.0
156,-288.0
157,-327.6
158,-370.8
159,-392.4
160,-403.2
161,-439.2
162,-453.6
163,-471.6
164,-486.0
165,-482.4
166,-464.4
167,-457.2
168,-446.4
169,-432.0
170,-428.4
171,-421.2
172,-403.2
173,-396.0
174,-388.8
175,-392.4
176,-403.2
177,-392.4
178,-388.8
179,-406.8
180,-388.8
181,-439.2
182,-432.0
183,-417.6
184,-432.0
185,-421.2
186,-435.6
187,-424.8
188,-410.4
189,-385.2
190,-363.6
191,-331.2
192,-302.4
193,-273.6
194,-252.0
195,-216.0
196,-194.4
197,-183.6
198,-176.4
199,-187.2
200,-198.0
201,-212.4
202,-255.6
203,-262.8
204,-320.4
205,-352.8
206,-392.4
207,-428.4
208,-471.6
209,-478.8
210,-518.4
211,-543.6
212,-529.2
213,-540.0
214,-540.0
215,-529.2
216,-518.4
217,-493.2
218,-471.6
219,-442.8
220,-432.0
221,-417.6
222,-399.6
223,-396.0
224,-410.4
225,-399.6
226,-403.2
227,-417.6
228,-399.6
229,-406.8
230,-432.0
231,-424.8
232,-424.8
233,-410.4
234,-424.8
235,-399.6
236,-399.6
237,-374.4
238,-367.2
239,-334.8
240,-309.6
241,-284.4
242,-270.0
243,-252.0
244,-201.6
245,-205.2
246,-194.4
247,-190.8
248,-187.2
249,-187.2
250,-201.6
251,-216.0
252,-241.2
253,-266.4
254,-295.2
255,-324.0
256,-338.4
257,-381.6
258,-399.6
259,-428.4
260,-432.0
261,-450.0
262,-453.6
263,-464.4
264,-450.0
265,-453.6
266,-432.0
267,-424.8
268,-414.0
269,-424.8
270,-417.6
271,-417.6
272,-406.8
273,-417.6
274,-396.0
275,-421.2
276,-406.8
277,-417.6
278,-424.8
279,-414.0
280,-385.2
281,-396.0
282,-378.0
283,-370.8
284,-352.8
285,-334.8
286,-327.6
287,-298.8
288,-291.6
289,-252.0
290,-244.8
291,-234.0
292,-201.6
293,-208.8
294,-190.8
295,-183.6
296,-180.0
297,-183.6
298,-187.2
299,-187.2
300,-208.8
301,-226.8
302,-248.4
303,-273.6
304,-291.6
305,-316.8
306,-331.2
307,-374.4
308,-381.6
309,-399.6
310,-399.6
311,-414.0
312,-442.8
313,-410.4
314,-424.8
315,-424.8
316,-406.8
317,-396.0
318,-381.6
319,-378.0
320,-378.0
321,-378.0
322,-392.4
323,-374.4
324,-381.6
325,-385.2
326,-381.6
327,-414.0
328,-396.0
329,-414.0
330,-396.0
331,-385.2
332,-363.6
333,-352.8
334,-345.6
335,-302.4
336,-277.2
337,-244.8
338,-216.0
339,-198.0
340,-190.8
341,-169.2
342,-165.6
343,-162.0
344,-176.4
345,-190.8
346,-198.0
347,-244.8
348,-259.2
349,-291.6
350,-342.0
351,-378.0
352,-410.4
353,-464.4
354,-468.0
355,-489.6
356,-514.8
357,-507.6
358,-493.2
359,-514.8
360,-504.0
361,-457.2
362,-464.4
363,-435.6
364,-435.6
365,-385.2
366,-378.0
367,-363.6
368,-363.6
369,-363.6
370,-363.6
371,-363.6
372,-374.4
373,-396.0
374,-414.0
375,-421.2
376,-442.8
377,-435.6
378,-446.4
379,-414.0
380,-388.8
381,-388.8
382,-370.8
383,-345.6
384,-291.6
385,-270.0
386,-241.2
387,-208.8
388,-190.8
389,-183.6
390,-172.8
391,-169.2
392,-176.4
393,-198.0
394,-208.8
395,-248.4
396,-273.6
397,-313.2
398,-349.2
399,-385.2
400,-392.4
401,-432.0
402,-457.2
403,-453.6
404,-500.4
405,-493.2
406,-482.4
407,-478.8
408,-457.2
409,-457.2
410,-428.4
411,-428.4
412,-410.4
413,-392.4
414,-378.0
415,-381.6
416,-374.4
417,-385.2
418,-381.6
419,-385.2
420,-403.2
421,-421.2
422,-424.8
423,-439.2
424,-446.4
425,-439.2
426,-442.8
427,-450.0
428,-406.8
429,-381.6
430,-363.6
431,-334.8
432,-306.0
433,-266.4
434,-226.8
435,-208.8
436,-190.8
437,-176.4
438,-172.8
439,-176.4
440,-176.4
441,-198.0
442,-223.2
443,-259.2
444,-288.0
445,-306.0
446,-374.4
447,-396.0
448,-406.8
449,-424.8
450,-460.8
451,-486.0
452,-475.2
453,-493.2
454,-486.0
455,-486.0
456,-478.8
457,-464.4
458,-460.8
459,-450.0
460,-414.0
461,-410.4
462,-399.6
463,-406.8
464,-399.6
465,-392.4
466,-392.4
467,-378.0
468,-392.4
469,-428.4
470,-435.6
471,-439.2
472,-435.6
473,-424.8
474,-432.0
475,-432.0
476,-414.0
477,-399.6
478,-356.4
479,-338.4
480,-309.6
481,-277.2
482,-234.0
483,-216.0
484,-194.4
485,-176.4
486,-169.2
487,-165.6
488,-187.2
489,-198.0
490,-219.6
491,-252.0
492,-284.4
493,-320.4
494,-352.8
495,-403.2
496,-432.0
497,-453.6
498,-457.2
499,-482.4
500,-450.0
501,-489.6
502,-475.2
503,-471.6
504,-460.8
505,-446.4
506,-442.8
507,-432.0
