Index,Value
1,90.0
2,79.2
3,64.8
4,61.2
5,57.6
6,57.6
7,54.0
8,57.6
9,68.4
10,75.6
11,82.8
12,97.2
13,115.2
14,129.6
15,136.8
16,144.0
17,165.6
18,162.0
19,172.8
20,183.6
21,187.2
22,180.0
23,205.2
24,172.8
25,180.0
26,169.2
27,147.6
28,151.2
29,147.6
30,133.2
31,122.4
32,129.6
33,129.6
34,122.4
35,126.0
36,151.2
37,154.8
38,147.6
39,144.0
40,151.2
41,169.2
42,162.0
43,151.2
44,144.0
45,144.0
46,126.0
47,122.4
48,108.0
49,100.8
50,82.8
51,72.0
52,57.6
53,57.6
54,54.0
55,50.4
56,57.6
57,64.8
58,72.0
59,79.2
60,100.8
61,115.2
62,133.2
63,136.8
64,154.8
65,154.8
66,169.2
67,158.4
68,162.0
69,180.0
70,172.8
71,162.0
72,154.8
73,144.0
74,144.0
75,140.4
76,147.6
77,133.2
78,129.6
79,122.4
80,122.4
81,118.8
82,133.2
83,140.4
84,154.8
85,165.6
86,154.8
87,154.8
88,180.0
89,169.2
90,151.2
91,165.6
92,154.8
93,136.8
94,129.6
95,111.6
96,108.0
97,97.2
98,82.8
99,72.0
100,72.0
101,64.8
102,54.0
103,57.6
104,57.6
105,75.6
106,82.8
107,97.2
108,100.8
109,118.8
110,129.6
111,140.4
112,154.8
113,151.2
114,172.8
115,165.6
116,162.0
117,176.4
118,183.6
119,180.0
120,162.0
121,158.4
122,162.0
123,172.8
124,154.8
125,147.6
126,140.4
127,129.6
128,147.6
129,136.8
130,140.4
131,154.8
132,151.2
133,151.2
134,147.6
135,147.6
136,158.4
137,169.2
138,162.0
139,162.0
140,140.4
141,147.6
142,122.4
143,118.8
144,104.4
145,90.0
146,90.0
147,79.2
148,72.0
149,61.2
150,57.6
151,50.4
152,68.4
153,68.4
154,75.6
155,93.6
156,93.6
157,111.6
158,133.2
159,140.4
160,154.8
161,172.8
162,190.8
163,180.0
164,183.6
165,183.6
166,176.4
167,151.2
168,169.2
169,172.8
170,162.0
171,144.0
172,147.6
173,144.0
174,140.4
175,136.8
176,140.4
177,140.4
178,129.6
179,154.8
180,154.8
181,151.2
182,158.4
183,151.2
184,165.6
185,162.0
186,165.6
187,147.6
188,147.6
189,140.4
190,144.0
191,126.0
192,118.8
193,100.8
194,82.8
195,72.0
196,61.2
197,61.2
198,61.2
199,57.6
200,64.8
201,72.0
202,86.4
203,90.0
204,104.4
205,126.0
206,140.4
207,172.8
208,165.6
209,194.4
210,190.8
211,172.8
212,205.2
213,205.2
214,194.4
215,180.0
216,180.0
217,176.4
218,169.2
219,162.0
220,151.2
221,165.6
222,154.8
223,147.6
224,140.4
225,126.0
226,144.0
227,151.2
228,162.0
229,158.4
230,151.2
231,151.2
232,136.8
233,154.8
234,158.4
235,154.8
236,154.8
237,151.2
238,129.6
239,104.4
240,115.2
241,115.2
242,86.4
243,90.0
244,82.8
245,75.6
246,72.0
247,64.8
248,61.2
249,61.2
250,64.8
251,79.2
252,86.4
253,93.6
254,97.2
255,108.0
256,129.6
257,136.8
258,144.0
259,162.0
260,158.4
261,169.2
262,176.4
263,165.6
264,169.2
265,165.6
266,162.0
267,151.2
268,165.6
269,158.4
270,136.8
271,147.6
272,140.4
273,147.6
274,147.6
275,144.0
276,158.4
277,144.0
278,154.8
279,151.2
280,158.4
281,144.0
282,151.2
283,129.6
284,136.8
285,122.4
286,108.0
287,104.4
288,97.2
289,93.6
290,79.2
291,82.8
292,75.6
293,72.0
294,68.4
295,61.2
296,54.0
297,61.2
298,64.8
299,68.4
300,72.0
301,90.0
302,82.8
303,90.0
304,104.4
305,111.6
306,115.2
307,129.6
308,136.8
309,144.0
310,147.6
311,144.0
312,162.0
313,140.4
314,154.8
315,162.0
316,140.4
317,133.2
318,133.2
319,140.4
320,122.4
321,136.8
322,122.4
323,129.6
324,136.8
325,140.4
326,147.6
327,147.6
328,151.2
329,136.8
330,151.2
331,140.4
332,129.6
333,118.8
334,111.6
335,108.0
336,86.4
337,90.0
338,82.8
339,64.8
340,64.8
341,57.6
342,57.6
343,57.6
344,57.6
345,68.4
346,79.2
347,79.2
348,93.6
349,115.2
350,126.0
351,140.4
352,162.0
353,162.0
354,172.8
355,169.2
356,172.8
357,190.8
358,180.0
359,187.2
360,194.4
361,172.8
362,158.4
363,151.2
364,136.8
365,133.2
366,129.6
367,122.4
368,129.6
369,126.0
370,118.8
371,136.8
372,133.2
373,154.8
374,151.2
375,162.0
376,154.8
377,162.0
378,165.6
379,151.2
380,158.4
381,140.4
382,140.4
383,129.6
384,104.4
385,100.8
386,86.4
387,75.6
388,64.8
389,57.6
390,57.6
391,57.6
392,61.2
393,61.2
394,75.6
395,79.2
396,97.2
