Index,Value
1,67.464
2,67.923
3,68.356
4,68.566
5,68.79
6,68.917
7,68.882
8,68.769
9,68.509
10,68.162
11,67.617
12,66.893
13,66.141
14,65.215
15,64.061
16,62.828
17,61.863
18,60.426
19,59.86
20,59.755
21,59.08
22,59.031
23,59.357
24,60.21
25,60.417
26,61.091
27,62.299
28,62.867
29,63.333
30,63.967
31,64.343
32,64.421
33,64.534
34,64.592
35,64.33
36,63.85
37,63.555
38,63.198
39,62.651
40,62.464
41,62.353
42,62.315
43,62.908
44,63.017
45,63.886
46,64.557
47,65.673
48,66.324
49,67.103
50,67.67
51,68.133
52,68.5
53,68.709
54,68.836
55,68.742
56,68.696
57,68.398
58,68.095
59,67.508
60,66.825
61,66.059
62,64.979
63,64.308
64,63.084
65,62.355
66,61.921
67,60.962
68,60.48
69,59.874
70,59.912
71,60.123
72,61.061
73,61.302
74,62.187
75,62.618
76,63.065
77,63.226
78,63.733
79,64.044
80,63.941
81,64.17
82,63.792
83,63.66
84,63.362
85,62.924
86,62.419
87,62.224
88,62.119
89,62.165
90,62.152
91,62.525
92,63.23
93,64.116
94,64.886
95,65.516
96,66.347
97,67.143
98,67.699
99,68.279
100,68.496
101,68.701
102,68.812
103,68.774
104,68.571
105,68.269
106,67.815
107,67.297
108,66.524
109,65.776
110,64.837
111,63.79
112,62.93
113,61.954
114,61.513
115,60.788
116,60.327
117,60.292
118,60.251
119,60.466
120,60.7
121,60.875
122,61.42
123,62.085
124,62.719
125,62.795
126,62.847
127,63.327
128,63.305
129,63.51
130,63.511
131,63.436
132,63.063
133,62.875
134,62.546
135,62.472
136,62.075
137,62.145
138,62.515
139,62.776
140,63.411
141,64.213
142,64.699
143,65.453
144,66.26
145,67.037
146,67.599
147,68.135
148,68.54
149,68.691
150,68.832
151,68.838
152,68.63
153,68.307
154,67.871
155,67.173
156,66.498
157,65.675
158,64.557
159,63.748
160,62.737
161,61.721
162,60.87
163,60.26
164,60.255
165,60.108
166,60.271
167,61.031
168,61.274
169,61.859
170,62.271
171,62.777
172,62.924
173,63.41
174,63.609
175,63.683
176,63.883
177,63.671
178,63.609
179,63.128
180,62.918
181,62.921
182,62.363
183,62.173
184,62.154
185,62.238
186,62.497
187,62.949
188,63.562
189,63.875
190,64.671
191,65.412
192,66.026
193,66.963
194,67.449
195,68.084
196,68.374
197,68.611
198,68.684
199,68.666
200,68.432
201,68.105
202,67.551
203,66.801
204,65.785
205,64.713
206,63.173
207,62.147
208,60.562
209,59.389
210,58.553
211,57.755
212,57.609
213,57.731
214,57.896
215,58.597
216,59.07
217,59.711
218,60.552
219,61.46
220,62.153
221,62.58
222,62.839
223,62.96
224,63.034
225,63.04
226,62.708
227,62.698
228,62.731
229,62.739
230,62.466
231,62.775
232,62.555
233,62.58
234,62.965
235,63.387
236,63.916
237,64.27
238,64.838
239,65.482
240,65.988
241,66.56
242,67.135
243,67.556
244,67.929
245,68.257
246,68.494
247,68.505
248,68.578
249,68.458
250,68.28
251,68.008
252,67.545
253,66.967
254,66.249
255,65.551
256,64.713
257,63.78
258,62.772
259,62.064
260,61.839
261,61.473
262,61.108
263,60.978
264,60.887
265,61.047
266,61.451
267,61.567
268,62.489
269,62.51
270,62.186
271,62.701
272,62.958
273,62.491
274,62.656
275,62.751
276,62.537
277,62.822
278,62.878
279,63.061
280,63.365
281,63.708
282,63.969
283,64.475
284,64.957
285,65.524
286,66.003
287,66.366
288,66.841
289,67.247
290,67.534
291,67.852
292,68.09
293,68.268
294,68.454
295,68.569
296,68.538
297,68.544
298,68.548
299,68.378
300,68.174
301,67.907
302,67.336
303,66.901
304,66.263
305,65.751
306,64.869
307,64.281
308,63.41
309,62.803
310,62.765
311,62.189
312,61.933
313,62.214
314,62.425
315,62.417
316,63.045
317,63.265
318,63.551
319,63.867
320,64.221
321,64.385
322,63.988
323,63.969
324,64.006
325,63.478
326,63.348
327,63.111
328,63.257
329,63.013
330,63.269
331,63.875
332,64.036
333,64.726
334,65.384
335,66.201
336,66.836
337,67.406
338,67.907
339,68.338
340,68.558
341,68.802
342,68.849
343,68.864
344,68.693
345,68.468
346,67.999
347,67.575
348,66.808
349,65.997
350,64.948
351,63.826
352,62.853
353,61.54
354,60.261
355,59.762
356,59.444
357,58.677
358,59.194
359,58.855
360,59.628
361,60.576
362,61.195
363,62.154
364,62.47
365,63.487
366,63.858
367,64.142
368,64.478
369,64.455
370,64.436
371,64.292
372,63.813
373,63.314
374,63.076
375,62.854
376,62.29
377,62.234
378,62.124
379,62.675
380,63.343
381,63.75
382,64.479
383,65.315
384,66.117
385,66.984
386,67.704
387,68.162
388,68.483
389,68.7
390,68.82
391,68.788
392,68.686
393,68.336
394,68.019
395,67.455
396,66.808
397,65.909
398,65.19
399,64.219
400,63.095
401,62.372
402,61.327
403,60.376
404,60.489
405,60.024
406,59.967
407,60.37
408,60.777
409,61.39
410,61.838
411,62.354
412,62.632
413,63.443
414,63.73
415,64.08
416,63.807
417,64.124
418,63.596
419,63.697
420,62.998
421,62.438
422,62.456
423,61.842
424,61.831
425,61.86
426,62.077
427,62.206
428,63.014
429,63.967
430,64.759
431,65.655
432,66.324
433,67.067
434,67.73
435,68.157
436,68.537
437,68.733
438,68.796
439,68.757
440,68.609
441,68.22
442,67.836
443,67.152
444,66.494
445,65.605
446,64.666
447,63.73
448,62.806
449,62.063
450,61.017
451,60.625
452,59.695
453,59.727
454,60.014
455,60.215
456,60.365
457,60.74
458,61.543
459,61.668
460,62.032
461,62.533
462,62.816
463,63.104
464,63.264
465,63.348
466,63.3
467,63.125
468,62.916
469,62.571
470,62.472
471,62.281
472,61.96
473,62.196
474,62.415
475,62.543
476,63.187
477,63.817
478,64.823
479,65.345
480,66.171
481,67.031
482,67.667
483,68.092
484,68.387
485,68.674
486,68.787
487,68.749
488,68.596
489,68.281
490,67.808
491,67.174
492,66.437
493,65.555
494,64.464
495,63.334
496,62.543
497,61.583
498,61.042
499,60.411
500,60.298
501,59.826
502,60.546
503,60.405
504,61.117
505,61.461
506,62.271
507,62.402
508,62.89
509,63.158
510,63.63
511,63.72
512,63.819
513,63.598
514,63.214
515,63.165
516,62.95
517,62.425
518,62.412
519,62.248
520,62.092
521,61.706
522,62.061
523,62.633
524,62.963
525,63.886
526,64.415
527,65.246
528,66.108
529,66.895
530,67.454
531,67.987
532,68.367
533,68.582
534,68.661
535,68.64
536,68.449
537,67.975
538,67.399
539,66.693
540,65.565
541,64.452
542,62.951
543,61.658
544,60.559
545,59.117
546,58.468
547,57.293
548,57.593
549,57.655
550,57.393
551,58.692
552,59.427
553,59.955
554,60.615
555,61.232
556,61.807
557,62.066
558,62.812
559,62.459
560,62.854
561,63.016
562,62.428
563,62.303
564,62.233
565,62.407
566,62.247
567,62.181
568,62.328
569,62.419
570,62.922
571,63.216
572,63.663
573,64.168
574,64.797
575,65.443
576,65.95
577,66.485
578,67.05
579,67.481
580,67.826
581,68.141
582,68.419
583,68.537
584,68.543
585,68.418
586,68.211
587,67.864
588,67.57
589,66.956
590,66.135
591,65.392
592,64.609
593,63.515
594,62.873
595,62.177
596,61.517
597,61.239
598,61.006
599,60.628
600,60.85
601,61.281
602,61.414
603,61.724
604,62.092
605,62.13
606,62.252
607,62.569
608,62.411
609,62.568
610,62.527
611,62.284
612,62.408
613,62.595
614,62.792
615,62.865
616,63.221
617,63.241
618,63.744
619,64.32
620,64.869
621,65.264
622,65.917
623,66.314
624,66.81
625,67.105
626,67.445
627,67.831
628,68.081
629,68.222
630,68.433
