Index,Value
1,67.7
2,68.085
3,68.49
4,68.648
5,68.865
6,68.972
7,68.942
8,68.844
9,68.61
10,68.267
11,67.803
12,67.217
13,66.502
14,65.674
15,64.65
16,63.552
17,62.792
18,61.447
19,60.957
20,60.836
21,60.588
22,60.442
23,60.195
24,61.385
25,61.586
26,62.221
27,63.211
28,63.665
29,64.121
30,64.617
31,64.9
32,65.16
33,65.166
34,65.275
35,64.937
36,64.496
37,64.328
38,64.017
39,63.481
40,63.389
41,63.296
42,63.299
43,63.769
44,63.856
45,64.576
46,65.229
47,66.055
48,66.692
49,67.339
50,67.887
51,68.26
52,68.595
53,68.747
54,68.911
55,68.838
56,68.782
57,68.514
58,68.28
59,67.675
60,67.055
61,66.433
62,65.493
63,64.899
64,63.732
65,63.193
66,62.688
67,61.993
68,61.679
69,61.024
70,61.013
71,61.259
72,62.152
73,62.215
74,62.997
75,63.451
76,63.97
77,64.143
78,64.539
79,64.766
80,64.721
81,64.808
82,64.403
83,64.47
84,64.123
85,63.711
86,63.377
87,62.991
88,63.102
89,62.865
90,63.013
91,63.419
92,63.949
93,64.631
94,65.321
95,65.979
96,66.722
97,67.362
98,67.914
99,68.397
100,68.616
101,68.758
102,68.883
103,68.831
104,68.671
105,68.384
106,67.947
107,67.487
108,66.878
109,66.218
110,65.345
111,64.53
112,63.709
113,62.86
114,62.369
115,61.85
116,61.576
117,61.45
118,61.55
119,61.598
120,61.873
121,62.11
122,62.487
123,63.139
124,63.355
125,63.639
126,63.883
127,64.122
128,64.157
129,64.27
130,64.229
131,64.146
132,63.924
133,63.79
134,63.363
135,63.363
136,63.02
137,63.246
138,63.459
139,63.671
140,64.171
141,64.742
142,65.241
143,65.968
144,66.582
145,67.308
146,67.809
147,68.249
148,68.639
149,68.785
150,68.917
151,68.901
152,68.725
153,68.427
154,68.027
155,67.416
156,66.764
157,66.039
158,65.048
159,64.469
160,63.365
161,62.762
162,61.995
163,61.429
164,61.352
165,61.256
166,61.413
167,61.915
168,62.334
169,62.887
170,63.173
171,63.593
172,63.762
173,64.11
174,64.315
175,64.415
176,64.484
177,64.49
178,64.31
179,63.958
180,63.811
181,63.706
182,63.217
183,63.082
184,62.978
185,63.089
186,63.236
187,63.761
188,64.419
189,64.451
190,65.209
191,65.925
192,66.43
193,67.248
194,67.696
195,68.225
196,68.465
197,68.689
198,68.763
199,68.765
200,68.552
201,68.239
202,67.744
203,67.07
204,66.192
205,65.305
206,64.001
207,63.117
208,61.582
209,60.344
210,59.942
211,59.273
212,59.263
213,59.37
214,59.295
215,60.01
216,60.358
217,60.892
218,61.862
219,62.394
220,63.062
221,63.48
222,63.802
223,63.782
224,63.734
225,63.725
226,63.545
227,63.503
228,63.572
229,63.637
230,63.416
231,63.401
232,63.494
233,63.564
234,63.771
235,64.099
236,64.485
237,64.936
238,65.321
239,65.936
240,66.344
241,66.85
242,67.398
243,67.73
244,68.096
245,68.379
246,68.553
247,68.606
248,68.655
249,68.573
250,68.42
251,68.139
252,67.776
253,67.259
254,66.594
255,66.086
256,65.305
257,64.499
258,63.632
259,63.066
260,62.749
261,62.441
262,62.17
263,61.904
264,62.026
265,62.283
266,62.503
267,62.51
268,63.266
269,63.324
270,63.231
271,63.522
272,63.769
