Index,Value
1,67.451
2,67.898
3,68.246
4,68.558
5,68.737
6,68.819
7,68.784
8,68.684
9,68.443
10,68.161
11,67.585
12,67.061
13,66.238
14,65.419
15,64.44
16,63.553
17,62.099
18,61.394
19,60.814
20,60.573
21,60.057
22,60.224
23,60.478
24,60.57
25,61.244
26,61.992
27,62.537
28,63.316
29,63.979
30,64.192
31,64.721
32,64.841
33,64.962
34,64.759
35,64.632
36,64.291
37,63.768
38,63.497
39,63.267
40,63.157
41,62.879
42,62.935
43,63.362
44,63.819
45,64.074
46,64.976
47,65.628
48,66.332
49,67.128
50,67.656
51,68.121
52,68.492
53,68.697
54,68.721
55,68.753
56,68.614
57,68.412
58,68.07
59,67.572
60,66.879
61,66.192
62,65.302
63,64.329
64,63.788
65,62.928
66,61.816
67,61.632
68,61.342
69,60.999
70,61.18
71,61.417
72,61.798
73,62.245
74,62.537
75,63.396
76,63.408
77,64.023
78,64.206
79,64.593
80,64.544
81,64.597
82,64.338
83,64.135
84,63.745
85,63.322
86,63.137
87,62.664
88,62.533
89,62.387
90,62.416
91,62.746
92,63.49
93,64.266
94,64.896
95,65.924
96,66.445
97,67.206
98,67.769
99,68.155
100,68.442
101,68.625
102,68.776
103,68.717
104,68.546
105,68.256
106,67.879
107,67.291
108,66.619
109,65.699
110,65.107
111,64.178
112,63.198
113,62.593
114,61.875
115,61.368
116,61.204
117,60.889
118,61.058
119,60.838
120,61.716
121,61.697
122,62.178
123,62.475
124,63.185
125,63.511
126,63.604
127,63.948
128,63.682
129,63.75
130,64.066
131,63.494
132,63.427
133,63.239
134,63.29
135,62.854
136,62.792
137,62.784
138,62.867
139,63.199
140,63.553
141,64.29
142,65.028
143,65.751
144,66.37
145,66.943
146,67.53
147,68.031
148,68.4
149,68.658
150,68.736
151,68.722
152,68.604
153,68.307
154,67.874
155,67.341
156,66.653
157,65.829
158,64.704
159,64.02
160,63.136
161,62.36
162,61.669
163,61.552
164,61.233
165,60.861
166,61.223
167,61.643
168,62.083
169,62.58
170,62.7
171,63.263
172,63.853
173,63.734
174,64.069
175,64.194
176,64.019
177,63.881
178,63.967
179,63.81
180,63.685
181,63.191
182,62.822
183,62.777
184,62.803
185,62.887
186,62.882
187,63.167
188,63.706
189,64.36
190,64.838
191,65.509
192,66.318
193,66.922
194,67.366
195,67.903
196,68.282
197,68.473
198,68.62
199,68.531
200,68.364
201,68.071
202,67.498
203,66.914
204,65.853
205,64.952
206,63.757
207,62.556
208,61.526
209,60.435
210,59.821
211,58.856
212,58.686
213,58.479
214,59.027
215,59.376
216,59.882
217,60.692
218,61.537
219,62.253
220,62.607
221,62.91
222,63.351
223,63.215
224,63.411
225,63.532
226,63.355
227,63.238
228,63.357
229,62.874
230,62.928
231,62.75
232,63.012
233,63.404
234,63.211
235,63.52
236,63.93
237,64.748
238,65.015
239,65.613
240,66.194
241,66.596
242,67.159
243,67.533
244,67.97
245,68.2
246,68.351
247,68.457
248,68.501
249,68.457
250,68.292
251,67.943
252,67.462
253,67.044
254,66.416
255,65.549
256,65.15
257,64.181
258,63.678
259,62.844
260,62.47
261,62.086
262,61.752
263,61.686
264,61.854
265,62.038
266,62.247
267,62.58
268,62.829
269,62.951
270,63.061
271,63.326
272,63.286
273,63.358
274,63.457
275,63.195
276,63.286
277,63.251
278,63.232
279,63.45
280,64.054
281,63.85
282,64.189
283,64.698
