Index,Value
1,67.685
2,68.112
3,68.436
4,68.71
5,68.861
6,68.932
7,68.904
8,68.811
9,68.586
10,68.327
11,67.818
12,67.36
13,66.585
14,65.842
15,64.944
16,64.113
17,62.867
18,62.179
19,61.602
20,61.393
21,60.839
22,61.104
23,61.375
24,61.417
25,61.919
26,62.657
27,63.241
28,63.878
29,64.569
30,64.767
31,65.157
32,65.312
33,65.384
34,65.251
35,65.064
36,64.793
37,64.36
38,64.137
39,63.857
40,63.791
41,63.525
42,63.585
43,64.005
44,64.414
45,64.596
46,65.483
47,66.047
48,66.698
49,67.384
50,67.884
51,68.308
52,68.652
53,68.836
54,68.849
55,68.871
56,68.756
57,68.572
58,68.247
59,67.808
60,67.178
61,66.545
62,65.71
63,64.909
64,64.336
65,63.616
66,62.562
67,62.372
68,62.129
69,61.822
70,61.935
71,62.169
72,62.563
73,63.002
74,63.204
75,63.969
76,64.042
77,64.586
78,64.702
79,65.093
80,65.058
81,65.138
82,64.817
83,64.687
84,64.299
85,63.942
86,63.729
87,63.342
88,63.234
89,63.096
90,63.124
91,63.439
92,64.106
93,64.794
94,65.381
95,66.319
96,66.797
97,67.493
98,67.994
99,68.336
100,68.608
101,68.771
102,68.908
103,68.845
104,68.696
105,68.428
106,68.087
107,67.564
108,66.934
109,66.082
110,65.566
111,64.71
112,63.86
113,63.31
114,62.635
115,62.116
116,61.977
117,61.607
118,61.8
119,61.65
120,62.458
121,62.34
122,62.896
123,63.118
124,63.724
125,64.048
126,64.165
127,64.48
128,64.244
129,64.345
130,64.669
131,64.098
132,64.046
133,63.872
134,63.941
135,63.508
136,63.493
137,63.453
138,63.568
139,63.868
140,64.18
141,64.857
142,65.516
143,66.147
144,66.743
145,67.266
146,67.781
147,68.218
148,68.579
149,68.805
150,68.859
151,68.858
152,68.747
153,68.469
154,68.08
155,67.586
156,66.937
157,66.208
158,65.216
159,64.568
160,63.721
161,63.018
162,62.478
163,62.258
164,62.033
165,61.674
166,62.027
167,62.372
168,62.754
169,63.204
170,63.336
171,63.829
172,64.419
173,64.334
174,64.638
175,64.731
176,64.641
177,64.412
178,64.515
179,64.372
180,64.269
181,63.858
182,63.474
183,63.415
184,63.458
185,63.574
186,63.611
187,63.837
188,64.287
189,64.876
190,65.357
191,65.914
192,66.662
193,67.199
194,67.629
195,68.12
196,68.446
197,68.638
198,68.774
199,68.687
200,68.53
201,68.262
202,67.754
203,67.219
204,66.26
205,65.404
206,64.356
207,63.216
208,62.289
209,61.279
210,60.725
211,59.905
212,59.638
213,59.485
214,59.992
215,60.25
216,60.777
217,61.576
218,62.282
219,62.921
220,63.219
221,63.53
222,63.947
223,63.814
224,63.98
225,64.12
226,63.97
227,63.839
228,63.965
229,63.528
230,63.613
231,63.384
232,63.656
233,64.004
234,63.848
235,64.119
236,64.508
237,65.223
238,65.466
239,66.016
240,66.567
241,66.942
242,67.438
243,67.776
244,68.138
245,68.362
246,68.519
247,68.608
248,68.658
249,68.606
250,68.459
251,68.15
252,67.726
253,67.312
254,66.746
255,65.984
256,65.585
257,64.682
258,64.261
259,63.466
260,63.188
261,62.753
262,62.504
263,62.385
264,62.603
265,62.754
266,62.88
267,63.188
268,63.468
269,63.551
270,63.679
271,63.928
272,63.87
273,64.009
274,64.092
275,63.82
276,63.901
277,63.883
278,63.845
279,64.061
280,64.611
281,64.444
282,64.714
283,65.171
284,65.759
285,66.062
286,66.272
287,66.832
288,67.105
289,67.555
290,67.783
291,67.971
292,68.225
293,68.359
294,68.532
295,68.642
296,68.672
297,68.7
298,68.602
299,68.516
300,68.329
301,68.073
302,67.705
303,67.375
304,66.867
305,66.454
306,65.676
307,65.109
308,64.683
309,63.95
310,63.845
311,63.489
312,63.309
313,63.619
314,63.548
315,63.853
316,64.156
317,64.304
318,64.776
319,64.807
320,64.994
321,65.046
322,64.984
323,64.855
324,64.857
325,64.623
326,64.543
327,64.109
328,64.221
329,64.288
330,64.342
331,64.502
332,65.097
333,65.358
334,65.975
335,66.478
336,67.123
337,67.624
338,68.086
339,68.364
340,68.653
341,68.797
342,68.936
343,68.903
344,68.78
345,68.562
346,68.277
347,67.801
348,67.185
349,66.593
350,65.551
351,64.828
352,63.77
353,62.75
354,62.002
355,61.445
356,60.867
357,60.846
358,60.87
359,60.875
360,61.568
361,62.125
362,62.488
363,63.149
364,63.754
365,64.426
366,64.755
367,65.033
368,65.427
369,65.167
370,65.351
371,64.948
372,64.739
373,64.262
374,63.962
375,63.888
376,63.506
377,63.28
378,63.321
379,63.685
380,64.31
381,64.741
382,65.483
383,65.886
384,66.646
385,67.274
386,67.725
387,68.208
388,68.567
389,68.741
390,68.804
391,68.822
392,68.736
393,68.534
394,68.177
395,67.767
396,67.126
397,66.501
398,65.682
399,64.843
400,64.19
401,63.286
402,62.655
403,62.318
404,61.642
405,61.759
406,61.757
407,61.93
408,62.022
409,62.626
410,63.108
411,63.554
412,64.043
413,64.366
414,64.798
415,64.739
416,64.983
417,64.903
418,64.594
419,64.454
420,64.114
421,63.857
422,63.508
423,63.208
424,63.118
425,63.038
426,63.269
427,63.354
428,64.095
429,64.67
430,65.037
431,66.021
432,66.711
433,67.418
434,67.993
435,68.364
436,68.59
437,68.755
438,68.859
439,68.811
440,68.656
441,68.401
442,68.025
443,67.56
444,67.012
445,66.234
446,65.323
447,64.457
448,63.855
449,63.134
450,62.279
451,61.818
452,61.536
453,61.671
454,61.715
455,61.836
456,61.964
457,62.313
458,62.541
459,63.223
460,63.506
461,63.861
462,64.085
463,64.141
464,64.31
465,64.382
466,64.387
467,64.299
468,64.134
469,63.834
470,63.514
471,63.313
472,63.362
473,63.435
474,63.237
475,63.641
476,63.919
477,64.619
478,65.291
479,66.043
480,66.544
481,67.182
482,67.884
483,68.273
484,68.566
485,68.758
486,68.848
487,68.815
488,68.662
489,68.423
490,68.088
491,67.589
492,66.842
493,66.169
494,65.403
495,64.432
496,63.873
497,62.89
498,62.392
499,62.134
500,62.055
501,61.596
502,62.081
503,62.208
504,62.499
505,62.899
506,63.361
507,63.545
508,63.904
509,64.146
510,64.349
511,64.454
512,64.545
513,64.562
514,64.606
515,64.103
516,63.89
517,63.77
518,63.503
519,63.365
520,63.549
521,63.364
522,63.308
523,63.696
524,63.884
525,64.401
526,65.29
527,65.834
528,66.521
529,67.127
530,67.699
531,68.103
532,68.448
533,68.662
534,68.776
535,68.67
536,68.509
537,68.179
538,67.719
539,67.019
540,66.039
541,65.244
542,64.085
543,63.184
544,61.739
545,60.933
546,60.153
547,59.639
548,59.181
549,59.472
550,59.937
551,60.25
552,60.903
553,61.41
554,62.039
555,62.581
556,63.199
557,63.657
558,63.868
559,63.74
560,64.082
561,63.937
562,63.896
563,63.801
564,63.47
565,63.461
566,63.565
567,63.405
568,63.514
569,63.834
570,63.818
571,64.039
572,64.389
573,64.979
574,65.263
575,65.988
576,66.349
577,66.842
578,67.275
579,67.757
580,68.051
581,68.364
582,68.445
583,68.565
584,68.625
585,68.512
586,68.384
587,68.111
588,67.721
589,67.198
590,66.741
591,66.105
592,65.3
593,64.613
594,63.962
595,63.433
596,62.932
597,62.263
598,62.114
599,62.368
600,62.252
601,62.316
602,62.748
603,62.932
604,63.517
605,63.485
606,63.719
607,63.579
608,63.669
609,63.787
610,63.648
611,63.69
612,63.653
613,63.745
614,63.878
615,63.831
616,64.068
617,64.26
618,64.629
619,64.971
620,65.47
621,66.002
622,66.319
623,66.723
624,67.034
625,67.451
626,67.669
627,67.91
628,68.149
629,68.349
630,68.501
631,68.61
632,68.597
633,68.66
634,68.594
635,68.422
636,68.246
637,68.006
638,67.695
639,67.148
640,66.787
641,66.126
642,65.677
643,65.077
644,64.555
645,63.649
646,63.649
647,63.369
648,63.175
649,63.138
650,63.375
651,63.57
652,63.907
653,64.144
654,64.559
655,64.71
656,64.696
657,64.721
658,64.763
659,64.735
660,64.552
661,64.393
662,64.244
663,64.075
664,64.226
665,63.989
666,64.103
667,64.395
668,64.851
669,65.368
670,65.856
671,66.333
672,67.045
673,67.486
674,68.028
675,68.293
676,68.614
677,68.805
678,68.871
679,68.845
680,68.774
681,68.518
682,68.217
683,67.627
684,67.106
685,66.347
686,65.621
687,64.46
688,63.64
689,62.445
690,62.275
691,61.278
692,60.517
693,60.513
694,60.595
695,60.969
696,61.001
697,61.879
698,62.409
699,63.004
700,63.513
701,64.263
702,64.726
703,64.833
704,65.061
705,65.291
706,65.052
707,64.879
708,64.533
709,64.168
710,63.862
711,63.473
712,63.212
713,63.303
714,63.366
715,63.297
716,63.871
717,64.42
718,65.333
719,65.867
720,66.729
721,67.34
722,67.799
723,68.207
724,68.473
725,68.733
726,68.771
727,68.835
728,68.672
729,68.475
730,68.079
731,67.649
732,67.003
733,66.295
734,65.63
735,64.819
736,63.916
737,63.094
738,62.51
739,61.902
740,61.689
741,61.329
742,61.289
743,61.699
744,61.647
745,62.214
746,63.132
747,63.299
748,63.998
749,64.218
750,64.684
751,64.676
752,64.716
753,64.668
754,64.648
755,64.455
756,63.906
757,63.529
758,63.137
759,62.942
760,62.854
761,62.758
762,62.768
763,63.332
764,63.715
765,64.479
766,65.132
767,65.981
768,66.695
769,67.343
770,67.795
771,68.246
772,68.584
773,68.726
774,68.806
775,68.764
776,68.613
777,68.36
778,67.885
779,67.475
780,66.744
781,66.161
782,65.292
783,64.478
784,63.633
785,62.768
786,62.028
787,61.966
788,61.383
789,60.922
790,61.064
791,61.412
792,61.636
793,62.005
794,62.523
795,62.592
796,62.984
797,63.722
798,63.787
799,64.163
800,64.204
801,64.309
802,64.247
803,63.933
804,63.629
805,63.772
806,63.517
807,63.293
808,63.138
809,62.873
810,63.288
811,63.581
812,63.819
813,64.296
814,65.068
815,65.863
816,66.549
817,67.085
818,67.727
819,68.149
820,68.479
821,68.716
822,68.804
823,68.776
824,68.621
825,68.417
826,68.01
827,67.433
828,66.799
829,66.039
830,65.063
831,64.363
832,63.547
833,62.851
834,62.325
835,61.703
836,61.491
837,61.419
838,61.644
839,61.946
840,62.263
841,62.517
842,63.205
843,63.482
844,63.835
845,64.01
846,64.396
847,64.339
848,64.47
849,64.381
850,64.231
851,64.031
852,63.738
853,63.408
854,63.372
855,63.174
856,63.309
857,63.114
858,63.47
859,63.048
860,63.655
861,64.193
862,65.007
863,65.721
864,66.357
865,67.053
866,67.618
867,68.041
868,68.301
869,68.637
870,68.649
871,68.664
872,68.457
873,68.121
874,67.665
875,66.961
876,66.095
877,64.935
878,64.003
879,62.785
880,61.718
881,60.387
882,59.879
883,59.438
884,58.98
885,58.992
886,59.736
887,60.111
888,60.767
889,61.134
890,61.532
891,61.997
892,62.923
893,62.958
894,63.527
895,63.644
896,63.67
897,63.748
898,63.711
899,63.47
900,63.449
901,63.186
902,63.251
903,63.131
904,63.098
905,63.197
906,63.688
907,64.169
908,64.417
909,64.863
910,65.328
911,65.745
912,66.306
913,66.757
914,67.2
915,67.637
916,67.98
917,68.252
918,68.407
919,68.551
920,68.521
921,68.503
922,68.327
923,68.032
924,67.658
925,67.132
926,66.517
927,65.951
928,65.184
929,64.252
930,63.669
931,63.216
932,62.418
933,62.2
934,61.93
935,62.174
936,61.87
937,62.435
938,62.426
939,63.013
940,63.01
941,63.329
942,63.481
943,63.466
944,63.471
945,63.515
946,63.51
947,63.256
948,63.357
949,63.568
950,63.521
951,63.495
952,63.778
953,64.15
954,64.562
955,64.885
956,65.237
957,65.804
958,66.173
959,66.537
960,66.992
961,67.342
962,67.694
963,67.885
964,68.129
965,68.281
966,68.46
967,68.556
968,68.613
969,68.592
970,68.532
971,68.36
972,68.159
973,67.951
974,67.702
975,67.171
976,66.49
977,66.001
978,65.393
979,64.982
980,64.084
981,63.727
982,63.489
983,63.082
984,62.983
985,62.992
986,63.215
987,63.151
988,63.545
989,63.911
990,64.254
991,64.637
992,64.685
993,64.759
994,64.76
995,64.532
996,64.388
997,64.342
998,64.001
999,63.705
1000,63.734
1001,63.731
1002,63.827
1003,64.216
1004,64.64
1005,65.253
1006,65.667
1007,66.268
1008,66.969
1009,67.38
1010,67.867
1011,68.288
1012,68.574
1013,68.716
1014,68.797
1015,68.84
1016,68.688
1017,68.488
1018,68.121
1019,67.673
1020,66.987
1021,66.315
1022,65.329
1023,64.413
1024,63.271
1025,62.314
1026,61.5
1027,60.726
1028,60.379
1029,59.756
1030,60.006
1031,60.278
1032,60.809
1033,61.399
1034,62.266
1035,62.613
1036,63.325
1037,63.974
1038,64.382
1039,64.737
1040,65.006
1041,64.943
1042,64.741
1043,64.593
1044,64.386
1045,63.86
1046,63.566
1047,63.464
1048,62.852
1049,62.897
1050,62.837
1051,63.442
1052,63.822
1053,64.159
1054,64.851
1055,65.556
1056,66.427
1057,67.197
1058,67.647
1059,68.076
1060,68.409
1061,68.62
1062,68.806
1063,68.712
1064,68.603
1065,68.394
1066,68.047
1067,67.516
1068,66.907
1069,66.272
1070,65.465
1071,64.536
1072,63.801
1073,63.041
1074,62.167
1075,61.599
1076,60.729
1077,61.047
1078,60.794
1079,61.547
1080,61.631
1081,62.273
1082,62.644
1083,63.051
1084,63.686
1085,63.953
1086,64.576
1087,64.453
1088,64.72
1089,64.398
1090,64.273
1091,64.134
1092,63.658
1093,63.437
1094,63.007
1095,62.87
1096,62.675
1097,62.469
1098,62.651
1099,63.005
1100,63.514
1101,64.245
1102,64.907
1103,65.787
1104,66.557
1105,67.165
1106,67.838
1107,68.226
1108,68.557
1109,68.743
1110,68.778
1111,68.756
1112,68.567
1113,68.235
1114,67.839
1115,67.279
1116,66.672
1117,65.932
1118,64.94
1119,64.229
1120,63.169
1121,62.615
1122,61.928
1123,61.472
1124,61.214
1125,60.963
1126,60.921
1127,61.015
1128,61.335
1129,61.715
1130,62.52
1131,62.591
1132,62.877
1133,63.256
1134,63.711
1135,63.978
1136,64.037
1137,64.015
1138,64.227
1139,63.992
1140,63.718
1141,63.326
1142,63.047
1143,63.018
1144,62.861
1145,62.897
1146,62.783
1147,63.362
1148,63.673
1149,64.302
1150,64.753
1151,65.58
1152,66.527
1153,67.134
1154,67.653
1155,68.147
1156,68.457
1157,68.669
1158,68.736
1159,68.725
