Index,Value
1,169.2
2,169.2
3,144.0
4,126.0
5,122.4
6,118.8
7,115.2
8,122.4
9,133.2
10,151.2
11,169.2
12,201.6
13,223.2
14,244.8
15,280.8
16,320.4
17,342.0
18,363.6
19,378.0
20,385.2
21,399.6
22,396.0
23,360.0
24,367.2
25,374.4
26,349.2
27,331.2
28,327.6
29,313.2
30,277.2
31,284.4
32,277.2
33,270.0
34,291.6
35,273.6
36,284.4
37,302.4
38,306.0
39,298.8
40,324.0
41,327.6
42,331.2
43,324.0
44,309.6
45,284.4
46,266.4
47,237.6
48,230.4
49,194.4
50,165.6
51,151.2
52,133.2
53,122.4
54,126.0
55,122.4
56,115.2
57,140.4
58,151.2
59,172.8
60,198.0
61,226.8
62,255.6
63,277.2
64,320.4
65,316.8
66,349.2
67,367.2
68,370.8
69,370.8
70,363.6
71,363.6
72,356.4
73,342.0
74,324.0
75,334.8
76,313.2
77,316.8
78,302.4
79,277.2
80,302.4
81,270.0
82,298.8
83,298.8
84,320.4
85,309.6
86,324.0
87,327.6
88,338.4
89,338.4
90,334.8
91,324.0
92,298.8
93,280.8
94,248.4
95,241.2
96,208.8
97,190.8
98,169.2
99,147.6
100,136.8
101,122.4
102,115.2
103,115.2
104,133.2
105,151.2
106,154.8
107,176.4
108,208.8
109,230.4
110,248.4
111,288.0
112,320.4
113,338.4
114,345.6
115,352.8
116,385.2
117,363.6
118,385.2
119,370.8
120,367.2
121,356.4
122,342.0
123,334.8
124,306.0
125,316.8
126,334.8
127,295.2
128,306.0
129,295.2
130,302.4
131,298.8
132,316.8
133,313.2
134,316.8
135,320.4
136,345.6
137,338.4
138,320.4
139,324.0
140,302.4
141,277.2
142,277.2
143,248.4
144,219.6
145,187.2
146,176.4
147,151.2
148,133.2
149,126.0
150,118.8
151,118.8
152,129.6
153,140.4
154,154.8
155,194.4
156,208.8
157,244.8
158,270.0
159,284.4
160,316.8
161,345.6
162,352.8
163,363.6
164,381.6
165,378.0
166,370.8
167,342.0
168,352.8
169,345.6
170,352.8
171,309.6
172,309.6
173,306.0
174,291.6
175,295.2
176,288.0
177,298.8
178,295.2
179,309.6
180,302.4
181,320.4
182,324.0
183,334.8
184,327.6
185,331.2
186,327.6
187,298.8
188,302.4
189,291.6
190,277.2
191,252.0
192,223.2
193,201.6
194,176.4
195,162.0
196,136.8
197,129.6
198,126.0
199,129.6
200,144.0
201,154.8
202,180.0
203,216.0
204,244.8
205,277.2
206,316.8
207,338.4
208,356.4
209,363.6
210,424.8
211,410.4
212,414.0
213,417.6
214,403.2
215,403.2
216,399.6
217,388.8
218,363.6
219,345.6
220,324.0
221,324.0
222,313.2
223,331.2
224,302.4
225,316.8
226,316.8
227,327.6
228,316.8
229,316.8
230,324.0
231,313.2
232,316.8
233,331.2
234,309.6
235,291.6
236,284.4
237,284.4
238,259.2
239,244.8
240,223.2
241,205.2
242,190.8
243,165.6
244,158.4
245,147.6
246,126.0
247,136.8
248,126.0
249,140.4
250,151.2
251,158.4
252,180.0
253,198.0
254,216.0
255,248.4
256,259.2
257,288.0
258,320.4
259,331.2
260,316.8
261,342.0
262,370.8
263,363.6
264,349.2
265,356.4
266,342.0
267,349.2
268,313.2
269,324.0
270,327.6
271,316.8
272,320.4
273,327.6
274,309.6
275,306.0
276,316.8
277,313.2
278,320.4
279,295.2
280,298.8
281,295.2
282,291.6
283,280.8
284,262.8
285,244.8
286,226.8
287,216.0
288,198.0
289,198.0
290,176.4
291,158.4
292,151.2
293,147.6
294,133.2
295,126.0
296,129.6
297,140.4
298,129.6
299,144.0
300,154.8
301,151.2
302,187.2
303,208.8
304,223.2
305,241.2
306,270.0
307,280.8
308,302.4
309,313.2
310,320.4
311,316.8
312,338.4
313,334.8
314,324.0
315,327.6
316,313.2
317,302.4
318,291.6
319,295.2
320,291.6
321,262.8
322,291.6
323,295.2
324,288.0
325,309.6
326,302.4
327,306.0
328,313.2
329,302.4
330,302.4
331,295.2
332,277.2
333,266.4
334,230.4
335,219.6
336,194.4
337,183.6
338,158.4
339,144.0
340,133.2
341,115.2
342,115.2
343,118.8
344,122.4
345,133.2
346,162.0
347,165.6
348,190.8
349,226.8
350,252.0
351,273.6
352,313.2
353,349.2
354,381.6
355,374.4
356,378.0
357,388.8
358,392.4
359,399.6
360,392.4
361,381.6
362,352.8
363,338.4
364,331.2
365,302.4
366,280.8
367,288.0
368,277.2
369,288.0
370,277.2
371,284.4
372,284.4
373,309.6
374,320.4
375,320.4
376,324.0
377,316.8
378,334.8
379,313.2
380,316.8
381,298.8
382,277.2
383,248.4
384,234.0
385,198.0
386,169.2
387,144.0
388,129.6
389,126.0
390,108.0
391,122.4
392,126.0
393,144.0
394,158.4
395,176.4
396,201.6
397,230.4
398,252.0
399,266.4
400,313.2
401,331.2
402,378.0
403,370.8
404,356.4
405,378.0
406,374.4
407,349.2
408,352.8
409,338.4
410,342.0
411,320.4
412,324.0
413,309.6
414,302.4
415,284.4
416,295.2
417,291.6
418,309.6
419,284.4
420,313.2
421,324.0
422,327.6
423,331.2
424,338.4
425,345.6
426,334.8
427,327.6
428,313.2
429,291.6
430,273.6
431,241.2
432,219.6
433,194.4
434,169.2
435,154.8
436,136.8
437,122.4
438,118.8
439,118.8
440,126.0
441,147.6
442,169.2
443,194.4
444,205.2
445,248.4
446,259.2
447,288.0
448,320.4
449,324.0
450,356.4
451,370.8
452,370.8
453,388.8
454,385.2
455,381.6
456,381.6
457,349.2
458,345.6
459,349.2
460,324.0
461,320.4
462,334.8
463,320.4
464,313.2
465,306.0
466,291.6
467,313.2
468,306.0
469,316.8
470,331.2
471,327.6
472,334.8
473,331.2
474,320.4
475,313.2
476,313.2
477,291.6
478,266.4
479,252.0
480,226.8
481,201.6
482,172.8
483,147.6
484,136.8
485,126.0
486,118.8
487,115.2
488,126.0
489,144.0
490,162.0
491,187.2
492,219.6
493,244.8
494,262.8
495,302.4
496,324.0
497,349.2
498,349.2
499,385.2
500,374.4
501,370.8
502,363.6
503,363.6
504,352.8
505,331.2
506,327.6
507,313.2
508,324.0
509,295.2
510,298.8
511,295.2
512,295.2
513,302.4
514,327.6
515,309.6
516,342.0
517,334.8
518,331.2
519,334.8
520,342.0
521,342.0
522,334.8
523,306.0
524,309.6
525,284.4
526,273.6
527,270.0
528,216.0
529,190.8
530,180.0
531,154.8
532,140.4
533,126.0
534,122.4
535,129.6
536,140.4
537,154.8
538,180.0
539,205.2
540,241.2
541,270.0
542,313.2
543,327.6
544,381.6
545,403.2
546,385.2
547,439.2
548,428.4
549,410.4
550,417.6
551,396.0
552,399.6
553,378.0
554,363.6
555,338.4
556,338.4
557,331.2
558,302.4
559,324.0
560,320.4
561,309.6
562,327.6
563,327.6
564,324.0
565,324.0
566,327.6
567,334.8
568,331.2
569,327.6
570,316.8
571,313.2
572,306.0
573,291.6
574,255.6
575,241.2
576,223.2
577,216.0
578,198.0
579,169.2
580,172.8
581,144.0
582,140.4
583,133.2
584,133.2
585,136.8
586,154.8
587,162.0
588,180.0
589,190.8
590,216.0
591,262.8
592,270.0
593,288.0
594,302.4
595,331.2
596,338.4
597,367.2
598,370.8
599,360.0
600,363.6
601,360.0
602,352.8
603,338.4
604,345.6
605,324.0
606,324.0
607,320.4
608,320.4
609,324.0
610,334.8
611,331.2
612,324.0
613,342.0
614,331.2
615,316.8
616,309.6
617,306.0
618,306.0
619,270.0
620,270.0
621,255.6
622,241.2
623,223.2
624,190.8
625,190.8
626,180.0
627,158.4
628,154.8
629,154.8
630,144.0
631,129.6
632,129.6
633,129.6
634,133.2
635,140.4
636,154.8
637,169.2
638,183.6
639,198.0
640,216.0
641,248.4
642,252.0
643,277.2
644,302.4
645,320.4
646,331.2
647,338.4
648,342.0
649,338.4
650,309.6
651,324.0
652,316.8
653,298.8
654,302.4
655,288.0
656,302.4
657,291.6
658,309.6
659,284.4
660,298.8
661,309.6
662,302.4
663,316.8
664,316.8
665,313.2
666,316.8
667,284.4
668,288.0
669,262.8
670,248.4
671,230.4
672,208.8
673,183.6
674,165.6
675,147.6
676,129.6
677,122.4
678,115.2
679,118.8
680,126.0
681,136.8
682,151.2
683,172.8
684,201.6
685,237.6
686,270.0
687,291.6
688,324.0
689,356.4
690,399.6
691,392.4
692,403.2
693,414.0
694,403.2
695,392.4
696,388.8
697,367.2
698,352.8
699,338.4
700,338.4
701,309.6
702,298.8
703,298.8
704,295.2
705,273.6
706,288.0
707,295.2
708,302.4
709,324.0
710,313.2
711,327.6
712,331.2
713,327.6
714,345.6
715,327.6
716,309.6
717,306.0
718,273.6
719,248.4
720,223.2
721,201.6
722,165.6
723,162.0
724,140.4
725,122.4
726,122.4
727,122.4
728,129.6
729,140.4
730,158.4
731,176.4
732,208.8
733,234.0
734,259.2
735,291.6
736,298.8
737,320.4
738,342.0
739,378.0
740,367.2
741,392.4
742,378.0
743,370.8
744,367.2
745,360.0
746,349.2
747,331.2
748,334.8
749,306.0
750,316.8
751,291.6
752,309.6
753,295.2
754,306.0
755,313.2
756,320.4
757,327.6
758,349.2
759,352.8
760,331.2
761,349.2
762,356.4
763,331.2
764,316.8
765,295.2
766,277.2
767,241.2
768,212.4
769,198.0
770,176.4
771,144.0
772,144.0
773,126.0
774,126.0
775,122.4
776,140.4
777,154.8
778,169.2
779,198.0
780,219.6
781,241.2
782,277.2
783,295.2
784,316.8
785,345.6
786,367.2
787,370.8
788,374.4
789,385.2
790,385.2
791,378.0
792,378.0
793,367.2
794,367.2
795,363.6
796,338.4
797,316.8
798,324.0
799,320.4
800,306.0
801,309.6
802,324.0
803,324.0
804,320.4
805,334.8
806,334.8
807,338.4
808,327.6
809,327.6
810,334.8
811,334.8
812,320.4
813,298.8
814,266.4
815,252.0
816,219.6
817,201.6
818,172.8
819,147.6
820,136.8
821,122.4
822,111.6
823,126.0
824,133.2
825,154.8
826,172.8
827,198.0
828,212.4
829,241.2
830,291.6
831,298.8
832,327.6
833,349.2
834,374.4
835,374.4
836,385.2
837,381.6
838,374.4
839,385.2
840,363.6
841,342.0
842,334.8
843,320.4
844,327.6
845,309.6
846,295.2
847,313.2
848,320.4
849,298.8
850,316.8
851,306.0
852,320.4
853,324.0
854,331.2
855,356.4
856,338.4
857,324.0
858,352.8
859,316.8
860,313.2
861,298.8
862,262.8
863,255.6
864,237.6
865,198.0
866,180.0
867,162.0
868,144.0
869,136.8
870,122.4
871,129.6
872,136.8
873,158.4
874,180.0
875,212.4
876,241.2
877,284.4
878,313.2
879,338.4
880,370.8
881,378.0
882,406.8
883,424.8
884,428.4
885,446.4
886,442.8
887,414.0
888,417.6
889,392.4
890,363.6
891,363.6
892,356.4
893,334.8
894,324.0
895,320.4
896,324.0
897,320.4
898,334.8
899,342.0
900,327.6
901,342.0
902,342.0
903,356.4
904,324.0
905,334.8
906,327.6
907,313.2
908,295.2
909,302.4
910,266.4
911,248.4
912,234.0
913,212.4
914,205.2
915,183.6
916,169.2
917,151.2
918,147.6
919,140.4
920,140.4
921,147.6
922,147.6
923,162.0
924,180.0
925,201.6
926,219.6
927,244.8
928,277.2
929,295.2
930,324.0
931,334.8
932,356.4
933,345.6
934,363.6
935,356.4
936,363.6
937,345.6
938,352.8
939,342.0
940,331.2
941,338.4
942,334.8
943,324.0
944,334.8
945,338.4
946,320.4
947,331.2
948,342.0
949,327.6
950,334.8
951,324.0
952,320.4
953,295.2
954,295.2
955,288.0
956,280.8
957,255.6
958,241.2
959,234.0
960,219.6
961,198.0
962,172.8
963,172.8
964,165.6
965,154.8
966,136.8
967,136.8
968,144.0
969,136.8
970,136.8
971,144.0
972,162.0
973,172.8
974,190.8
975,208.8
976,237.6
977,248.4
978,262.8
979,298.8
980,313.2
981,316.8
982,316.8
983,334.8
984,342.0
985,331.2
986,342.0
987,342.0
988,334.8
989,302.4
990,302.4
991,302.4
992,295.2
993,298.8
994,288.0
995,306.0
996,298.8
997,309.6
998,324.0
999,309.6
1000,320.4
1001,331.2
1002,316.8
1003,291.6
1004,291.6
1005,288.0
1006,255.6
1007,248.4
1008,205.2
1009,198.0
1010,169.2
1011,154.8
1012,136.8
1013,126.0
1014,122.4
1015,115.2
1016,122.4
1017,136.8
1018,165.6
1019,180.0
1020,212.4
1021,244.8
1022,262.8
1023,306.0
1024,324.0
1025,349.2
1026,378.0
1027,388.8
1028,403.2
1029,424.8
1030,410.4
1031,396.0
1032,396.0
1033,396.0
1034,356.4
1035,352.8
1036,331.2
1037,316.8
1038,288.0
1039,302.4
1040,280.8
1041,280.8
1042,291.6
1043,295.2
1044,295.2
1045,302.4
1046,342.0
1047,338.4
1048,352.8
1049,334.8
1050,345.6
1051,324.0
1052,313.2
1053,306.0
1054,284.4
1055,262.8
1056,237.6
1057,205.2
1058,176.4
1059,151.2
1060,140.4
1061,122.4
1062,126.0
1063,126.0
1064,129.6
1065,151.2
1066,162.0
1067,194.4
1068,198.0
1069,241.2
1070,259.2
1071,316.8
1072,327.6
1073,345.6
1074,367.2
1075,363.6
1076,385.2
1077,388.8
1078,356.4
1079,378.0
1080,374.4
1081,374.4
1082,352.8
1083,338.4
1084,324.0
1085,295.2
1086,295.2
1087,298.8
1088,291.6
1089,298.8
1090,306.0
1091,309.6
1092,324.0
1093,338.4
1094,334.8
1095,356.4
1096,356.4
1097,345.6
1098,352.8
1099,342.0
1100,309.6
1101,295.2
1102,288.0
1103,252.0
1104,234.0
1105,201.6
1106,176.4
1107,151.2
1108,136.8
1109,126.0
1110,129.6
1111,122.4
1112,140.4
1113,151.2
1114,176.4
1115,194.4
1116,208.8
1117,248.4
1118,280.8
1119,309.6
1120,331.2
1121,345.6
1122,381.6
1123,370.8
1124,381.6
1125,363.6
1126,378.0
1127,396.0
1128,403.2
1129,385.2
1130,356.4
1131,370.8
1132,352.8
1133,342.0
1134,320.4
1135,327.6
1136,316.8
1137,320.4
1138,302.4
1139,316.8
1140,324.0
1141,338.4
1142,342.0
1143,352.8
1144,349.2
1145,352.8
1146,338.4
1147,338.4
1148,309.6
1149,288.0
1150,280.8
1151,259.2
1152,241.2
1153,205.2
1154,172.8
1155,154.8
1156,144.0
1157,133.2
1158,118.8
1159,122.4
1160,144.0
1161,151.2
1162,169.2
1163,205.2
1164,226.8
1165,234.0
1166,266.4
1167,313.2
1168,324.0
1169,349.2
1170,378.0
1171,381.6
1172,381.6
1173,385.2
1174,374.4
1175,370.8
1176,342.0
1177,356.4
1178,342.0
1179,324.0
1180,320.4
1181,324.0
1182,316.8
1183,320.4
1184,324.0
1185,324.0
1186,324.0
1187,327.6
1188,324.0
1189,331.2
1190,331.2
1191,342.0
1192,345.6
1193,349.2
1194,342.0
1195,334.8
1196,316.8
1197,302.4
1198,291.6
1199,259.2
1200,230.4
1201,212.4
1202,183.6
1203,165.6
1204,140.4
1205,133.2
1206,129.6
1207,136.8
1208,144.0
1209,158.4
1210,187.2
1211,212.4
1212,255.6
1213,288.0
1214,313.2
1215,363.6
1216,374.4
1217,406.8
1218,428.4
1219,442.8
1220,435.6
1221,453.6
1222,417.6
1223,421.2
1224,424.8
1225,370.8
1226,370.8
1227,367.2
1228,331.2
1229,345.6
1230,331.2
1231,342.0
1232,320.4
1233,331.2
1234,334.8
1235,327.6
1236,334.8
1237,334.8
1238,352.8
1239,334.8
1240,338.4
1241,356.4
1242,320.4
1243,320.4
1244,302.4
1245,295.2
1246,266.4
1247,255.6
1248,248.4
1249,223.2
1250,201.6
1251,183.6
1252,165.6
1253,162.0
1254,147.6
1255,144.0
1256,133.2
1257,144.0
1258,151.2
1259,169.2
1260,187.2
1261,216.0
1262,237.6
1263,252.0
1264,273.6
1265,306.0
1266,331.2
1267,349.2
1268,363.6
1269,370.8
1270,370.8
