Index,Value
1,32.4
2,25.2
3,21.6
4,21.6
5,10.8
6,10.8
7,18.0
8,14.4
9,18.0
10,14.4
11,21.6
12,32.4
13,39.6
14,43.2
15,39.6
16,50.4
17,61.2
18,64.8
19,54.0
20,61.2
21,79.2
22,79.2
23,54.0
24,64.8
25,68.4
26,68.4
27,50.4
28,50.4
29,57.6
30,57.6
31,46.8
32,57.6
33,57.6
34,54.0
35,54.0
36,57.6
37,54.0
38,64.8
39,57.6
40,68.4
41,64.8
42,64.8
43,54.0
44,64.8
45,54.0
46,61.2
47,43.2
48,36.0
49,32.4
50,25.2
51,21.6
52,18.0
53,7.2
54,10.8
55,18.0
56,18.0
57,21.6
58,25.2
59,18.0
60,28.8
61,36.0
62,46.8
63,46.8
64,46.8
65,54.0
66,46.8
67,54.0
68,61.2
69,68.4
70,64.8
71,64.8
72,75.6
73,54.0
74,61.2
75,50.4
76,64.8
77,57.6
78,54.0
79,50.4
80,54.0
81,50.4
82,46.8
83,50.4
84,50.4
85,61.2
86,57.6
87,57.6
88,75.6
89,43.2
90,54.0
91,57.6
92,46.8
93,39.6
94,43.2
95,46.8
96,43.2
97,32.4
98,32.4
99,21.6
100,21.6
101,14.4
102,14.4
103,10.8
104,18.0
105,21.6
106,21.6
107,28.8
108,36.0
109,39.6
110,39.6
111,57.6
112,50.4
113,61.2
114,61.2
115,64.8
116,75.6
117,68.4
118,72.0
119,64.8
120,72.0
121,75.6
122,72.0
123,72.0
124,39.6
125,61.2
126,68.4
127,50.4
128,61.2
129,46.8
130,54.0
131,57.6
132,61.2
133,57.6
134,61.2
135,57.6
136,64.8
137,68.4
138,68.4
139,57.6
140,61.2
141,43.2
142,50.4
143,43.2
144,36.0
145,32.4
146,28.8
147,10.8
148,18.0
149,18.0
150,18.0
151,10.8
152,18.0
153,18.0
154,18.0
155,28.8
156,28.8
157,32.4
158,39.6
159,46.8
160,43.2
161,64.8
162,68.4
163,68.4
164,61.2
165,61.2
166,68.4
167,54.0
168,64.8
169,61.2
170,57.6
171,57.6
172,61.2
173,54.0
174,46.8
175,54.0
176,39.6
177,64.8
178,57.6
179,54.0
180,61.2
181,46.8
182,57.6
183,64.8
184,57.6
185,46.8
186,50.4
187,54.0
188,61.2
189,46.8
190,50.4
191,46.8
192,39.6
193,32.4
194,32.4
195,25.2
196,14.4
197,14.4
198,14.4
199,18.0
200,18.0
201,14.4
202,25.2
203,25.2
204,36.0
205,50.4
206,54.0
207,64.8
208,64.8
209,54.0
210,82.8
211,82.8
212,79.2
213,90.0
214,82.8
215,79.2
216,72.0
217,75.6
218,75.6
219,61.2
220,61.2
