Index,Value
1,655.2
2,608.4
3,529.2
4,504.0
5,450.0
6,417.6
7,432.0
8,435.6
9,493.2
10,583.2
11,648.0
12,745.2
13,849.6
14,975.6
15,1083.6
16,1188.0
17,1288.8
18,1400.4
19,1404.0
20,1458.0
21,1450.8
22,1490.4
23,1512.0
24,1368.0
25,1393.2
26,1339.2
27,1220.4
28,1180.8
29,1134.0
30,1098.0
31,1058.4
32,993.6
33,1011.6
34,1004.4
35,1040.4
36,1108.8
37,1112.4
38,1152.0
39,1184.4
40,1227.6
41,1224.0
42,1245.6
43,1177.2
44,1159.2
45,1069.2
46,1015.2
47,921.6
48,835.2
49,727.2
50,626.4
51,579.6
52,500.4
53,464.4
54,439.2
55,442.8
56,450.0
57,525.6
58,561.6
59,669.6
60,766.8
61,860.4
62,1000.8
63,1029.6
64,1173.6
65,1231.2
66,1303.2
67,1364.4
68,1368.0
69,1425.6
70,1404.0
71,1425.6
72,1368.0
73,1296.0
74,1249.2
75,1206.0
76,1152.0
77,1123.2
78,1101.6
79,1072.8
80,1062.0
81,1072.8
82,1112.4
83,1090.8
84,1137.6
85,1184.4
86,1209.6
87,1278.0
88,1242.0
89,1299.6
90,1285.2
91,1231.2
92,1166.4
93,1134.0
94,1033.2
95,907.2
96,824.4
97,716.4
98,633.6
99,558.0
100,518.4
101,475.2
102,439.2
103,464.4
104,478.8
105,543.6
106,615.6
107,680.4
108,813.6
109,867.6
110,979.2
111,1094.4
112,1188.0
113,1263.6
114,1317.6
115,1335.6
116,1422.0
117,1454.4
118,1382.4
119,1386.0
120,1342.8
121,1339.2
122,1285.2
123,1220.4
124,1238.4
125,1184.4
126,1137.6
127,1155.6
128,1148.4
129,1116.0
130,1105.2
131,1144.8
132,1162.8
133,1173.6
134,1213.2
135,1209.6
136,1270.8
137,1224.0
138,1198.8
139,1166.4
140,1116.0
141,1076.4
142,1011.6
143,914.4
144,838.8
145,734.4
146,658.8
147,568.8
148,500.4
149,457.2
150,435.6
151,439.2
152,482.4
153,536.4
154,615.6
155,702.0
156,806.4
157,932.4
158,1018.8
159,1083.6
160,1231.2
161,1288.8
162,1332.0
163,1371.6
164,1389.6
165,1422.0
166,1400.4
167,1378.8
168,1321.2
169,1252.8
170,1252.8
171,1191.6
172,1180.8
173,1141.2
174,1112.4
175,1105.2
176,1076.4
177,1087.2
178,1108.8
179,1130.4
180,1173.6
181,1166.4
182,1220.4
183,1234.8
184,1263.6
185,1252.8
186,1216.8
187,1155.6
188,1119.6
189,1112.4
190,1008.0
191,921.6
192,878.4
193,745.2
194,676.8
195,594.0
196,529.2
197,486.0
198,475.2
199,464.4
200,525.6
201,568.8
202,666.0
203,806.4
204,878.4
205,1008.0
206,1173.6
207,1220.4
208,1418.4
209,1494.0
210,1544.4
211,1569.6
212,1569.6
213,1580.4
214,1605.6
215,1533.6
216,1486.8
217,1447.2
218,1339.2
219,1328.4
220,1249.2
221,1166.4
