Index,Value
1,82.8
2,72.0
3,64.8
4,64.8
5,54.0
6,57.6
7,50.4
8,61.2
9,64.8
10,68.4
11,79.2
12,86.4
13,93.6
14,108.0
15,122.4
16,126.0
17,136.8
18,151.2
19,169.2
20,172.8
21,151.2
22,151.2
23,154.8
24,147.6
25,154.8
26,136.8
27,133.2
28,133.2
29,122.4
30,118.8
31,111.6
32,108.0
33,118.8
34,115.2
35,111.6
36,122.4
37,133.2
38,122.4
39,136.8
40,136.8
41,151.2
42,129.6
43,140.4
44,129.6
45,122.4
46,122.4
47,104.4
48,97.2
49,93.6
50,79.2
51,68.4
52,68.4
53,54.0
54,54.0
55,54.0
56,61.2
57,64.8
58,68.4
59,79.2
60,90.0
61,100.8
62,108.0
63,122.4
64,129.6
65,129.6
66,165.6
67,151.2
68,154.8
69,158.4
70,169.2
71,133.2
72,147.6
73,147.6
74,144.0
75,133.2
76,122.4
77,115.2
78,118.8
79,115.2
80,111.6
81,104.4
82,118.8
83,118.8
84,129.6
85,133.2
86,136.8
87,136.8
88,136.8
89,136.8
90,133.2
91,136.8
92,133.2
93,126.0
94,111.6
95,100.8
96,100.8
97,90.0
98,79.2
99,68.4
100,61.2
101,61.2
102,57.6
103,54.0
104,61.2
105,64.8
106,72.0
107,75.6
108,90.0
109,97.2
110,108.0
111,129.6
112,133.2
113,140.4
114,154.8
115,151.2
116,147.6
117,151.2
118,158.4
119,165.6
120,151.2
121,154.8
122,144.0
123,151.2
124,136.8
125,118.8
126,118.8
127,118.8
128,122.4
129,129.6
130,118.8
131,122.4
132,126.0
133,140.4
134,118.8
135,140.4
136,144.0
137,122.4
138,147.6
139,136.8
140,129.6
141,133.2
142,122.4
143,104.4
144,90.0
145,90.0
146,75.6
147,72.0
148,64.8
149,57.6
150,54.0
151,57.6
152,61.2
153,64.8
154,79.2
155,79.2
156,90.0
157,104.4
158,122.4
159,133.2
160,126.0
161,133.2
162,144.0
163,147.6
164,154.8
165,144.0
166,158.4
167,136.8
168,136.8
169,126.0
170,144.0
171,129.6
172,126.0
173,133.2
174,129.6
175,115.2
176,115.2
177,115.2
178,133.2
179,133.2
180,118.8
181,133.2
182,140.4
183,133.2
184,140.4
185,133.2
186,126.0
187,126.0
188,129.6
189,122.4
190,118.8
191,100.8
192,93.6
193,90.0
194,82.8
195,75.6
196,68.4
197,54.0
198,61.2
199,54.0
200,64.8
201,64.8
202,79.2
203,90.0
204,97.2
205,111.6
206,126.0
207,136.8
208,140.4
209,172.8
210,172.8
211,176.4
212,169.2
213,183.6
214,165.6
215,158.4
216,154.8
217,147.6
218,144.0
219,133.2
220,136.8
221,133.2
222,133.2
223,115.2
224,136.8
225,133.2
226,126.0
227,136.8
228,136.8
229,133.2
230,133.2
231,151.2
232,144.0
233,136.8
234,140.4
235,126.0
236,118.8
237,115.2
238,111.6
239,104.4
240,104.4
241,97.2
242,86.4
243,75.6
244,72.0
245,72.0
246,64.8
247,57.6
248,64.8
249,61.2
250,64.8
251,72.0
252,79.2
253,86.4
254,90.0
255,104.4
256,118.8
257,129.6
258,122.4
259,136.8
260,133.2
261,144.0
262,140.4
263,158.4
264,126.0
265,144.0
266,126.0
267,147.6
268,136.8
269,126.0
270,136.8
271,126.0
272,129.6
273,133.2
274,126.0
275,129.6
276,129.6
277,136.8
278,136.8
279,122.4
280,129.6
281,126.0
282,136.8
283,118.8
284,115.2
285,100.8
286,108.0
287,97.2
288,86.4
289,86.4
290,82.8
291,79.2
292,68.4
293,64.8
294,64.8
295,57.6
296,61.2
297,57.6
298,57.6
299,64.8
300,72.0
301,68.4
302,79.2
303,93.6
304,104.4
305,118.8
306,115.2
307,122.4
308,133.2
309,133.2
310,136.8
311,126.0
312,136.8
313,136.8
314,136.8
315,122.4
316,129.6
317,126.0
318,133.2
319,118.8
320,108.0
321,111.6
322,111.6
323,122.4
324,108.0
325,122.4
326,136.8
327,126.0
328,136.8
329,129.6
330,129.6
331,122.4
332,129.6
333,122.4
334,108.0
335,100.8
336,97.2
337,86.4
338,75.6
339,64.8
340,61.2
341,57.6
342,54.0
343,57.6
344,61.2
345,61.2
346,72.0
347,79.2
348,82.8
349,100.8
350,115.2
351,129.6
352,129.6
353,140.4
354,140.4
355,172.8
356,172.8
357,169.2
358,162.0
359,169.2
360,165.6
361,154.8
362,136.8
363,133.2
364,126.0
365,129.6
366,104.4
367,108.0
368,108.0
369,108.0
370,118.8
371,122.4
372,126.0
373,126.0
374,133.2
375,129.6
376,126.0
377,140.4
378,151.2
379,126.0
380,126.0
381,144.0
382,115.2
383,115.2
384,100.8
385,90.0
386,79.2
387,64.8
388,64.8
389,54.0
390,57.6
391,57.6
392,61.2
393,64.8
394,75.6
395,75.6
396,86.4
397,104.4
398,111.6
399,115.2
400,136.8
401,136.8
402,140.4
403,158.4
404,151.2
405,151.2
406,147.6
407,136.8
408,144.0
409,154.8
410,133.2
411,144.0
412,129.6
413,126.0
414,126.0
415,126.0
416,118.8
417,111.6
418,115.2
419,115.2
420,136.8
421,133.2
422,140.4
423,151.2
424,151.2
425,136.8
426,140.4
427,144.0
428,140.4
429,126.0
430,122.4
431,100.8
432,111.6
433,79.2
434,72.0
435,68.4
436,64.8
437,61.2
438,57.6
439,61.2
440,64.8
441,68.4
442,79.2
443,82.8
444,93.6
445,108.0
446,111.6
447,115.2
448,136.8
449,140.4
450,158.4
451,140.4
452,151.2
453,154.8
454,154.8
455,147.6
456,154.8
457,147.6
458,147.6
459,136.8
460,140.4
461,144.0
462,129.6
463,122.4
464,118.8
465,133.2
466,111.6
467,129.6
468,122.4
469,136.8
470,126.0
471,144.0
472,154.8
473,147.6
474,140.4
475,129.6
476,129.6
477,122.4
478,118.8
479,108.0
480,104.4
481,90.0
482,79.2
483,68.4
484,61.2
485,61.2
486,57.6
487,57.6
488,61.2
489,68.4
490,82.8
491,86.4
492,97.2
493,111.6
494,118.8
495,126.0
496,136.8
497,133.2
498,151.2
499,151.2
500,162.0
501,176.4
502,151.2
503,144.0
504,144.0
505,147.6
506,140.4
507,133.2
508,129.6
509,126.0
510,122.4
511,126.0
512,115.2
513,126.0
514,133.2
515,129.6
516,129.6
517,151.2
518,144.0
519,129.6
520,144.0
521,154.8
522,147.6
523,144.0
524,133.2
525,129.6
526,115.2
527,100.8
528,93.6
529,93.6
530,82.8
531,68.4
532,68.4
533,64.8
534,61.2
535,64.8
536,61.2
537,72.0
538,79.2
539,90.0
540,108.0
541,108.0
542,126.0
543,129.6
544,165.6
545,162.0
546,180.0
547,154.8
548,165.6
549,172.8
550,172.8
551,165.6
552,151.2
553,158.4
554,144.0
555,151.2
556,140.4
557,136.8
558,122.4
559,126.0
560,126.0
561,129.6
562,118.8
563,126.0
564,136.8
565,140.4
566,140.4
567,129.6
568,140.4
569,133.2
570,122.4
571,129.6
572,133.2
573,115.2
574,118.8
575,118.8
576,111.6
577,104.4
578,82.8
579,86.4
580,79.2
581,68.4
582,64.8
583,64.8
584,68.4
585,57.6
586,64.8
587,72.0
588,90.0
589,79.2
590,90.0
591,100.8
592,97.2
593,118.8
594,140.4
595,133.2
596,136.8
597,151.2
598,158.4
599,147.6
600,158.4
601,158.4
602,144.0
603,140.4
604,136.8
605,126.0
606,126.0
607,133.2
608,133.2
609,136.8
610,136.8
611,136.8
612,140.4
613,133.2
614,136.8
615,136.8
616,136.8
617,129.6
618,115.2
619,122.4
620,104.4
621,111.6
622,104.4
623,100.8
624,90.0
625,82.8
626,79.2
627,79.2
628,75.6
629,61.2
630,68.4
631,61.2
632,61.2
633,61.2
634,64.8
635,64.8
636,72.0
637,72.0
638,79.2
639,82.8
640,104.4
641,108.0
642,111.6
643,118.8
644,133.2
645,129.6
646,129.6
647,129.6
648,133.2
649,140.4
650,147.6
651,126.0
652,126.0
653,129.6
654,122.4
655,122.4
656,122.4
657,122.4
658,115.2
659,115.2
660,122.4
661,129.6
662,136.8
663,111.6
664,136.8
665,118.8
666,129.6
667,133.2
668,133.2
669,108.0
670,108.0
671,97.2
672,97.2
673,90.0
674,75.6
675,64.8
676,57.6
677,61.2
678,46.8
679,54.0
680,54.0
681,68.4
682,72.0
683,82.8
684,93.6
685,100.8
686,126.0
687,118.8
688,144.0
689,136.8
690,147.6
691,151.2
692,154.8
693,158.4
694,158.4
695,154.8
696,147.6
697,158.4
698,140.4
699,133.2
700,122.4
701,129.6
702,108.0
703,118.8
704,111.6
705,111.6
706,115.2
707,115.2
708,126.0
709,122.4
710,133.2
711,136.8
712,133.2
713,136.8
714,144.0
715,147.6
716,136.8
717,126.0
718,115.2
719,111.6
720,97.2
721,86.4
722,72.0
723,68.4
724,68.4
725,57.6
726,57.6
727,54.0
728,57.6
729,68.4
730,72.0
731,75.6
732,90.0
733,97.2
734,122.4
735,115.2
