Index,Value
1,126.0
2,122.4
3,93.6
4,86.4
5,86.4
6,82.8
7,82.8
8,86.4
9,93.6
10,104.4
11,126.0
12,122.4
13,154.8
14,172.8
15,176.4
16,201.6
17,212.4
18,252.0
19,241.2
20,273.6
21,277.2
22,270.0
23,295.2
24,255.6
25,219.6
26,237.6
27,219.6
28,201.6
29,187.2
30,190.8
31,180.0
32,201.6
33,190.8
34,180.0
35,208.8
36,198.0
37,198.0
38,216.0
39,216.0
40,219.6
41,219.6
42,208.8
43,212.4
44,198.0
45,201.6
46,183.6
47,169.2
48,165.6
49,136.8
50,118.8
51,111.6
52,86.4
53,82.8
54,86.4
55,86.4
56,90.0
57,100.8
58,97.2
59,122.4
60,129.6
61,162.0
62,162.0
63,183.6
64,219.6
65,230.4
66,230.4
67,244.8
68,252.0
69,244.8
70,241.2
71,262.8
72,241.2
73,234.0
74,237.6
75,219.6
76,208.8
77,216.0
78,201.6
79,208.8
80,176.4
81,198.0
82,198.0
83,198.0
84,198.0
85,212.4
86,226.8
87,216.0
88,205.2
89,226.8
90,216.0
91,216.0
92,223.2
93,183.6
94,187.2
95,172.8
96,136.8
97,129.6
98,118.8
99,104.4
100,97.2
101,86.4
102,82.8
103,90.0
104,86.4
105,104.4
106,108.0
107,129.6
108,140.4
109,165.6
110,187.2
111,212.4
112,216.0
113,219.6
114,237.6
115,255.6
116,266.4
117,234.0
118,226.8
119,252.0
120,244.8
121,248.4
122,237.6
123,223.2
124,223.2
125,230.4
126,219.6
127,208.8
128,216.0
129,201.6
130,212.4
131,216.0
132,208.8
133,208.8
134,212.4
135,212.4
136,201.6
137,223.2
138,212.4
139,208.8
140,219.6
141,194.4
142,172.8
143,158.4
144,158.4
145,136.8
146,118.8
147,97.2
148,93.6
149,93.6
150,82.8
151,86.4
152,86.4
153,108.0
154,111.6
155,126.0
156,140.4
157,162.0
158,194.4
159,198.0
160,212.4
161,237.6
162,244.8
163,226.8
164,252.0
165,255.6
166,244.8
167,255.6
168,252.0
169,219.6
170,208.8
171,216.0
172,205.2
173,219.6
174,183.6
175,201.6
176,208.8
177,198.0
178,205.2
179,216.0
180,219.6
181,216.0
182,219.6
183,252.0
184,230.4
185,248.4
186,208.8
187,190.8
188,219.6
189,198.0
190,180.0
191,187.2
192,154.8
193,147.6
194,108.0
195,118.8
196,93.6
197,97.2
198,86.4
199,90.0
200,97.2
201,104.4
202,122.4
203,133.2
204,162.0
205,183.6
206,208.8
207,208.8
208,234.0
209,244.8
210,288.0
211,273.6
212,277.2
213,270.0
214,302.4
215,255.6
216,244.8
217,252.0
218,259.2
219,252.0
220,219.6
221,212.4
222,201.6
223,198.0
224,212.4
225,230.4
226,216.0
227,223.2
228,226.8
229,219.6
230,230.4
231,212.4
232,230.4
233,223.2
234,208.8
235,183.6
236,205.2
237,198.0
238,180.0
239,172.8
240,154.8
241,151.2
242,136.8
243,118.8
244,111.6
245,100.8
246,100.8
247,93.6
248,93.6
249,100.8
250,108.0
251,108.0
252,108.0
253,140.4
254,162.0
255,172.8
256,172.8
257,194.4
258,212.4
259,212.4
260,237.6
261,230.4
262,252.0
263,248.4
264,259.2
265,230.4
266,223.2
267,234.0
268,219.6
269,212.4
270,223.2
271,216.0
272,241.2
273,216.0
274,234.0
275,216.0
276,205.2
277,208.8
278,219.6
279,219.6
280,201.6
281,205.2
282,190.8
283,194.4
284,172.8
285,165.6
286,165.6
287,154.8
288,136.8
289,122.4
290,115.2
291,115.2
292,111.6
293,104.4
294,93.6
295,93.6
296,93.6
297,90.0
298,104.4
299,100.8
300,108.0
301,111.6
302,129.6
303,133.2
304,144.0
305,154.8
306,176.4
307,183.6
308,190.8
309,205.2
310,212.4
311,216.0
312,194.4
313,237.6
314,205.2
315,226.8
316,226.8
317,212.4
318,208.8
319,201.6
320,205.2
321,208.8
322,183.6
323,190.8
324,201.6
325,208.8
326,190.8
327,205.2
328,219.6
329,208.8
330,212.4
331,205.2
332,198.0
333,172.8
334,165.6
335,162.0
336,147.6
337,136.8
338,111.6
339,104.4
340,97.2
341,79.2
342,79.2
343,90.0
344,82.8
345,97.2
346,97.2
347,122.4
348,144.0
349,147.6
350,169.2
351,190.8
352,219.6
353,219.6
354,234.0
355,266.4
356,262.8
357,262.8
358,259.2
359,259.2
360,266.4
361,266.4
362,244.8
363,223.2
364,234.0
365,208.8
366,205.2
367,190.8
368,198.0
369,183.6
370,172.8
371,208.8
372,216.0
373,201.6
374,205.2
375,216.0
376,223.2
377,212.4
378,226.8
379,226.8
380,223.2
381,183.6
382,190.8
383,169.2
384,154.8
385,136.8
386,111.6
387,100.8
388,93.6
389,90.0
390,90.0
391,86.4
392,93.6
393,100.8
394,108.0
395,122.4
396,144.0
397,154.8
398,165.6
399,205.2
400,190.8
401,230.4
402,230.4
403,262.8
404,244.8
405,244.8
406,248.4
407,262.8
408,252.0
409,230.4
410,216.0
411,226.8
412,226.8
413,201.6
414,194.4
415,172.8
416,205.2
417,194.4
418,194.4
419,201.6
420,208.8
421,219.6
422,226.8
423,219.6
424,237.6
425,234.0
426,241.2
427,241.2
428,205.2
429,190.8
430,190.8
431,176.4
432,147.6
433,136.8
434,118.8
435,104.4
436,90.0
437,82.8
438,86.4
439,90.0
440,93.6
441,97.2
442,111.6
443,133.2
444,140.4
445,169.2
446,194.4
447,176.4
448,212.4
449,226.8
450,226.8
451,262.8
452,234.0
453,244.8
454,255.6
455,241.2
456,244.8
457,234.0
458,241.2
459,241.2
460,226.8
461,216.0
462,208.8
463,205.2
464,208.8
465,208.8
466,208.8
467,223.2
468,194.4
469,234.0
470,226.8
471,223.2
472,216.0
473,205.2
474,216.0
475,190.8
476,219.6
477,205.2
478,172.8
479,169.2
480,147.6
481,129.6
482,122.4
483,111.6
484,100.8
485,90.0
486,79.2
487,86.4
488,93.6
489,100.8
490,122.4
491,122.4
492,136.8
493,162.0
494,176.4
495,194.4
496,223.2
497,230.4
498,252.0
499,241.2
500,252.0
501,252.0
502,266.4
503,255.6
504,241.2
505,234.0
506,244.8
507,226.8
508,205.2
509,223.2
510,194.4
511,208.8
512,205.2
513,208.8
514,208.8
515,212.4
516,219.6
517,212.4
518,234.0
519,230.4
520,219.6
521,216.0
522,223.2
523,223.2
524,226.8
525,208.8
526,190.8
527,176.4
528,151.2
529,136.8
530,136.8
531,111.6
532,104.4
533,90.0
534,90.0
535,86.4
536,97.2
537,115.2
538,122.4
539,144.0
540,162.0
541,169.2
542,201.6
543,230.4
544,219.6
545,284.4
546,280.8
547,284.4
548,273.6
549,277.2
550,291.6
551,280.8
552,280.8
553,244.8
554,252.0
555,226.8
556,234.0
557,223.2
558,230.4
559,205.2
560,212.4
561,205.2
562,212.4
563,212.4
564,234.0
565,223.2
566,234.0
567,219.6
568,223.2
569,205.2
570,230.4
571,216.0
572,212.4
573,201.6
574,169.2
575,165.6
576,154.8
577,144.0
578,129.6
579,126.0
580,111.6
581,104.4
582,97.2
583,93.6
584,93.6
585,104.4
586,108.0
587,115.2
588,126.0
589,136.8
590,151.2
591,162.0
592,187.2
593,212.4
594,216.0
595,226.8
596,212.4
597,255.6
598,241.2
599,248.4
600,230.4
601,234.0
602,219.6
603,226.8
604,216.0
605,216.0
606,219.6
607,212.4
608,212.4
609,212.4
610,226.8
611,223.2
612,241.2
613,219.6
614,201.6
615,219.6
616,194.4
617,194.4
618,201.6
619,187.2
620,165.6
621,172.8
622,154.8
623,154.8
624,126.0
625,136.8
626,122.4
627,118.8
628,108.0
629,97.2
630,97.2
631,90.0
632,86.4
633,97.2
634,97.2
635,104.4
636,104.4
637,126.0
638,126.0
639,144.0
640,147.6
641,165.6
642,169.2
643,176.4
644,201.6
645,219.6
646,230.4
647,230.4
648,241.2
649,208.8
650,234.0
651,216.0
652,226.8
653,216.0
654,205.2
655,198.0
656,216.0
657,208.8
658,198.0
659,198.0
660,208.8
661,201.6
662,205.2
663,216.0
664,226.8
665,219.6
666,187.2
667,205.2
668,198.0
669,183.6
670,162.0
671,169.2
672,151.2
673,129.6
674,118.8
675,111.6
676,93.6
677,90.0
678,90.0
679,90.0
680,93.6
681,104.4
682,100.8
683,126.0
684,144.0
685,169.2
686,165.6
687,198.0
688,241.2
689,252.0
690,255.6
691,255.6
692,259.2
693,270.0
694,270.0
695,266.4
696,252.0
697,266.4
698,252.0
699,216.0
700,216.0
701,216.0
702,212.4
703,198.0
704,183.6
705,194.4
706,194.4
707,216.0
708,194.4
709,198.0
710,244.8
711,219.6
712,230.4
713,216.0
714,226.8
715,226.8
716,219.6
717,190.8
718,183.6
719,172.8
720,158.4
721,133.2
722,133.2
723,111.6
724,100.8
725,93.6
726,93.6
727,86.4
728,93.6
729,104.4
730,115.2
731,122.4
732,136.8
733,165.6
734,180.0
735,190.8
736,212.4
737,216.0
738,244.8
739,237.6
740,241.2
741,237.6
742,252.0
743,241.2
744,255.6
745,237.6
746,223.2
747,226.8
748,237.6
749,194.4
750,194.4
751,216.0
752,205.2
753,208.8
754,205.2
755,190.8
756,208.8
757,219.6
758,252.0
759,248.4
760,230.4
761,241.2
762,208.8
763,223.2
764,219.6
765,198.0
766,190.8
767,169.2
768,158.4
769,129.6
770,126.0
771,108.0
772,90.0
773,90.0
