Index,Value
1,140.4
2,122.4
3,115.2
4,108.0
5,97.2
6,90.0
7,90.0
8,97.2
9,104.4
10,118.8
11,129.6
12,140.4
13,165.6
14,194.4
15,198.0
16,201.6
17,237.6
18,259.2
19,270.0
20,270.0
21,291.6
22,270.0
23,273.6
24,288.0
25,284.4
26,255.6
27,230.4
28,241.2
29,208.8
30,212.4
31,219.6
32,190.8
33,212.4
34,212.4
35,198.0
36,208.8
37,208.8
38,237.6
39,252.0
40,252.0
41,255.6
42,244.8
43,248.4
44,212.4
45,208.8
46,205.2
47,190.8
48,169.2
49,140.4
50,122.4
51,118.8
52,100.8
53,93.6
54,86.4
55,90.0
56,82.8
57,104.4
58,118.8
59,133.2
60,162.0
61,172.8
62,190.8
63,212.4
64,216.0
65,237.6
66,255.6
67,259.2
68,277.2
69,255.6
70,284.4
71,284.4
72,288.0
73,248.4
74,237.6
75,237.6
76,226.8
77,208.8
78,194.4
79,212.4
80,212.4
81,212.4
82,216.0
83,219.6
84,223.2
85,226.8
86,252.0
87,241.2
88,266.4
89,266.4
90,237.6
91,255.6
92,237.6
93,212.4
94,201.6
95,169.2
96,151.2
97,147.6
98,118.8
99,104.4
100,104.4
101,93.6
102,86.4
103,93.6
104,104.4
105,111.6
106,108.0
107,136.8
108,147.6
109,180.0
110,205.2
111,201.6
112,244.8
113,241.2
114,259.2
115,259.2
116,288.0
117,255.6
118,284.4
119,259.2
120,234.0
121,273.6
122,244.8
123,230.4
124,234.0
125,216.0
126,226.8
127,216.0
128,208.8
129,226.8
130,201.6
131,219.6
132,216.0
133,226.8
134,234.0
135,255.6
136,255.6
137,259.2
138,237.6
139,244.8
140,234.0
141,212.4
142,187.2
143,180.0
144,172.8
145,151.2
146,129.6
147,118.8
148,111.6
149,100.8
150,100.8
151,93.6
152,104.4
153,104.4
154,122.4
155,151.2
156,169.2
157,176.4
158,205.2
159,219.6
160,234.0
161,266.4
162,252.0
163,244.8
164,280.8
165,273.6
166,284.4
167,273.6
168,248.4
169,259.2
170,212.4
171,241.2
172,230.4
173,223.2
174,212.4
175,219.6
176,212.4
177,194.4
178,234.0
179,237.6
180,226.8
181,226.8
182,237.6
183,248.4
184,248.4
185,241.2
186,237.6
187,237.6
188,230.4
189,216.0
190,205.2
191,176.4
192,187.2
193,144.0
194,140.4
195,126.0
196,108.0
197,97.2
198,97.2
199,93.6
200,108.0
201,111.6
202,126.0
203,158.4
204,190.8
205,176.4
206,226.8
207,219.6
208,266.4
209,309.6
210,270.0
211,302.4
212,320.4
213,342.0
214,291.6
215,291.6
216,284.4
217,273.6
218,241.2
219,252.0
220,252.0
221,223.2
222,248.4
223,237.6
224,212.4
225,219.6
226,248.4
227,244.8
228,234.0
229,266.4
230,252.0
231,237.6
232,252.0
233,219.6
234,216.0
235,223.2
236,216.0
237,223.2
238,183.6
239,201.6
240,172.8
241,158.4
