Index,Value
1,136.8
2,129.6
3,108.0
4,104.4
5,86.4
6,90.0
7,86.4
8,93.6
9,115.2
10,122.4
11,126.0
12,154.8
13,190.8
14,216.0
15,252.0
16,266.4
17,284.4
18,316.8
19,298.8
20,295.2
21,291.6
22,320.4
23,324.0
24,316.8
25,291.6
26,288.0
27,273.6
28,237.6
29,241.2
30,230.4
31,234.0
32,223.2
33,212.4
34,212.4
35,241.2
36,234.0
37,234.0
38,255.6
39,266.4
40,270.0
41,266.4
42,284.4
43,277.2
44,284.4
45,248.4
46,219.6
47,190.8
48,162.0
49,147.6
50,129.6
51,115.2
52,111.6
53,100.8
54,90.0
55,93.6
56,97.2
57,108.0
58,122.4
59,140.4
60,165.6
61,190.8
62,223.2
63,237.6
64,244.8
65,262.8
66,291.6
67,306.0
68,288.0
69,302.4
70,295.2
71,280.8
72,306.0
73,273.6
74,306.0
75,255.6
76,259.2
77,248.4
78,244.8
79,219.6
80,216.0
81,252.0
82,226.8
83,255.6
84,255.6
85,244.8
86,262.8
87,270.0
88,288.0
89,288.0
90,266.4
91,277.2
92,230.4
93,244.8
94,226.8
95,183.6
96,183.6
97,126.0
98,129.6
99,118.8
100,93.6
101,93.6
102,86.4
103,93.6
104,100.8
105,118.8
106,133.2
107,151.2
108,162.0
109,190.8
110,230.4
111,248.4
112,284.4
113,280.8
114,288.0
115,288.0
116,288.0
117,291.6
118,345.6
119,306.0
120,316.8
121,291.6
122,306.0
123,298.8
124,273.6
125,259.2
126,241.2
127,270.0
128,230.4
129,277.2
130,255.6
131,252.0
132,259.2
133,266.4
134,259.2
135,284.4
136,270.0
137,266.4
138,244.8
139,262.8
140,259.2
141,237.6
142,216.0
143,183.6
144,187.2
145,144.0
146,133.2
147,118.8
148,104.4
149,90.0
150,90.0
151,100.8
152,104.4
153,122.4
154,126.0
155,162.0
156,165.6
157,201.6
158,208.8
159,259.2
160,284.4
161,288.0
162,295.2
163,302.4
164,298.8
165,320.4
166,309.6
167,298.8
168,306.0
169,306.0
170,277.2
171,273.6
172,244.8
173,259.2
174,241.2
175,234.0
176,223.2
177,237.6
178,234.0
179,252.0
180,255.6
181,255.6
182,270.0
183,284.4
184,273.6
185,262.8
186,273.6
187,255.6
188,255.6
189,244.8
190,230.4
191,180.0
192,176.4
193,158.4
194,126.0
195,122.4
196,104.4
197,93.6
198,108.0
199,93.6
200,100.8
201,133.2
202,133.2
203,162.0
204,176.4
205,230.4
206,259.2
207,284.4
208,302.4
209,327.6
210,345.6
211,327.6
212,378.0
213,367.2
214,360.0
215,356.4
216,316.8
217,309.6
218,295.2
219,280.8
220,255.6
221,255.6
222,255.6
223,266.4
224,262.8
225,259.2
226,262.8
227,234.0
228,248.4
229,255.6
230,277.2
231,270.0
232,266.4
233,259.2
234,241.2
235,241.2
236,259.2
237,226.8
238,205.2
239,194.4
240,183.6
241,169.2
242,154.8
243,140.4
244,118.8
245,115.2
246,115.2
247,108.0
248,100.8
249,111.6
250,118.8
251,115.2
252,136.8
253,169.2
254,187.2
255,198.0
256,255.6
257,208.8
258,244.8
259,277.2
260,302.4
261,306.0
262,284.4
263,298.8
264,291.6
265,291.6
266,270.0
267,262.8
268,295.2
269,266.4
270,252.0
271,252.0
272,277.2
273,280.8
274,262.8
275,244.8
276,266.4
277,259.2
278,241.2
279,255.6
280,248.4
281,223.2
282,266.4
283,205.2
284,234.0
285,194.4
286,190.8
287,180.0
288,172.8
289,144.0
290,147.6
291,126.0
292,118.8
293,118.8
294,115.2
295,104.4
296,104.4
297,97.2
298,104.4
299,115.2
300,115.2
301,133.2
302,147.6
303,169.2
304,194.4
305,201.6
306,216.0
307,234.0
308,252.0
309,234.0
310,244.8
311,248.4
312,291.6
313,291.6
314,244.8
315,237.6
316,273.6
317,226.8
318,262.8
319,248.4
320,248.4
321,223.2
322,237.6
323,237.6
324,237.6
325,237.6
326,226.8
327,234.0
328,262.8
329,252.0
330,252.0
331,241.2
332,230.4
333,223.2
334,198.0
335,180.0
336,169.2
337,147.6
338,140.4
339,108.0
340,100.8
341,90.0
342,82.8
343,90.0
344,93.6
345,104.4
346,115.2
347,154.8
348,169.2
349,190.8
350,216.0
351,234.0
352,266.4
353,295.2
354,280.8
355,324.0
356,349.2
357,331.2
358,345.6
359,338.4
360,270.0
361,280.8
362,291.6
363,259.2
