Index,Value
1,66.967
2,67.558
3,67.919
4,68.309
5,68.519
6,68.643
7,68.645
8,68.452
9,68.172
10,67.72
11,67.16
12,66.54
13,65.459
14,64.283
15,63.079
16,61.861
17,60.888
18,59.368
19,58.83
20,57.927
21,57.62
22,57.487
23,57.943
24,58.266
25,59.231
26,60.083
27,60.871
28,62.006
29,62.544
30,63.228
31,63.543
32,63.719
33,63.708
34,63.596
35,63.269
36,62.825
37,62.298
38,61.989
39,61.477
40,61.052
41,60.869
42,61.205
43,61.492
44,62.185
45,62.841
46,63.71
47,64.637
48,65.647
49,66.53
50,67.125
51,67.756
52,68.2
53,68.474
54,68.543
55,68.532
56,68.437
57,68.147
58,67.692
59,67.157
60,66.301
61,65.33
62,64.335
63,63.27
64,61.927
65,61.048
66,60.005
67,59.601
68,59.285
69,58.772
70,59.017
71,59.081
72,59.436
73,60.119
74,60.459
75,61.247
76,61.96
77,62.583
78,63.189
79,63.079
80,63.302
81,63.182
82,63.075
83,62.703
84,62.477
85,61.888
86,61.01
87,60.765
88,60.509
89,60.413
90,60.847
91,61.0
92,62.086
93,62.939
94,63.721
95,64.794
96,65.807
97,66.591
98,67.365
99,67.896
100,68.284
101,68.48
102,68.56
103,68.514
104,68.367
105,67.914
106,67.589
107,66.731
108,65.963
109,64.96
110,63.805
111,62.943
112,61.54
113,60.718
114,59.925
115,59.282
116,58.751
117,58.861
118,58.613
119,58.924
120,59.33
121,59.715
122,60.166
123,60.761
124,60.978
125,61.556
126,61.853
127,62.213
128,62.59
129,62.482
130,62.581
131,62.322
132,62.148
133,61.931
134,61.516
135,61.191
136,61.086
137,60.856
138,61.325
139,61.641
140,62.244
141,62.837
142,63.801
143,64.645
144,65.496
145,66.571
146,67.302
147,67.813
148,68.16
149,68.507
150,68.612
151,68.541
152,68.325
153,68.015
154,67.509
155,66.799
156,65.936
157,64.967
158,63.711
159,62.475
160,61.301
161,60.305
162,60.198
163,59.552
164,58.699
165,58.843
166,58.926
167,59.559
168,59.73
169,60.423
170,61.561
171,61.67
172,62.139
173,62.189
174,62.676
175,62.801
176,62.776
177,62.855
178,62.418
179,61.969
180,62.09
181,61.703
182,61.432
183,60.983
184,61.037
185,60.894
186,61.07
187,61.398
188,62.162
189,62.896
190,63.677
191,64.638
192,65.335
193,66.372
194,67.084
195,67.626
196,68.075
197,68.332
198,68.383
199,68.412
200,68.154
201,67.793
202,67.169
203,66.178
204,65.179
205,63.593
206,62.259
207,60.661
208,59.27
209,57.806
210,56.505
211,56.387
212,55.838
213,55.71
214,55.95
215,56.994
216,57.559
217,58.251
218,59.472
219,60.327
220,61.065
221,61.281
222,61.787
223,62.064
224,61.98
225,61.928
226,61.695
227,61.712
228,61.338
229,61.454
230,61.17
231,61.224
232,61.156
233,61.582
234,61.729
235,62.124
236,62.452
237,63.269
238,64.152
239,64.482
240,65.316
241,65.935
242,66.519
243,67.086
244,67.569
245,67.824
246,68.071
247,68.154
248,68.281
249,68.192
250,67.927
251,67.626
252,67.118
253,66.43
254,65.572
255,64.701
256,63.765
257,62.945
258,62.081
259,61.043
260,59.997
261,60.092
262,59.632
263,59.704
264,59.825
265,60.084
266,60.561
267,60.634
268,61.214
269,61.414
270,61.684
271,61.634
272,61.486
273,61.742
274,61.442
275,61.365
276,61.361
277,61.477
278,61.656
279,61.987
280,62.051
281,62.77
282,63.065
283,63.573
284,64.031
285,64.779
286,64.965
287,65.71
288,65.979
289,66.626
290,67.001
291,67.452
292,67.731
293,67.901
294,68.098
295,68.253
296,68.307
297,68.287
298,68.246
