Index,Value
1,67.419
2,67.898
3,68.216
4,68.52
5,68.726
6,68.822
7,68.833
8,68.655
9,68.418
10,68.033
11,67.554
12,67.045
13,66.154
14,65.141
15,64.196
16,63.172
17,62.322
18,60.904
19,60.498
20,59.808
21,59.418
22,59.54
23,59.711
24,60.093
25,60.861
26,61.639
27,62.38
28,63.23
29,63.737
30,64.22
31,64.502
32,64.711
33,64.631
34,64.541
35,64.323
36,63.827
37,63.473
38,63.231
39,62.784
40,62.418
41,62.271
42,62.536
43,62.724
44,63.409
45,63.93
46,64.627
47,65.443
48,66.29
49,67.043
50,67.535
51,68.066
52,68.434
53,68.67
54,68.743
55,68.732
56,68.643
57,68.399
58,68.014
59,67.529
60,66.814
61,66.035
62,65.146
63,64.213
64,63.061
65,62.385
66,61.499
67,61.126
68,61.001
69,60.358
70,60.737
71,60.806
72,60.984
73,61.691
74,61.997
75,62.55
76,63.297
77,63.759
78,64.242
79,64.135
80,64.253
81,64.22
82,64.054
83,63.783
84,63.571
85,63.078
86,62.373
87,62.155
88,61.846
89,61.802
90,62.274
91,62.369
92,63.194
93,64.018
94,64.722
95,65.553
96,66.433
97,67.086
98,67.746
99,68.192
100,68.516
101,68.686
102,68.761
103,68.71
104,68.591
105,68.209
106,67.931
107,67.182
108,66.536
109,65.683
110,64.713
111,64.025
112,62.894
113,62.138
114,61.539
115,60.858
116,60.453
117,60.554
118,60.471
119,60.47
120,61.045
121,61.281
122,61.749
123,62.256
124,62.357
125,62.944
126,63.15
127,63.42
128,63.767
129,63.66
130,63.73
131,63.556
132,63.235
133,63.199
134,62.834
135,62.531
136,62.411
137,62.232
138,62.582
139,62.962
140,63.456
141,63.944
142,64.715
143,65.431
144,66.21
145,67.049
146,67.697
147,68.125
148,68.428
149,68.697
150,68.805
151,68.752
152,68.556
153,68.311
154,67.848
155,67.276
156,66.501
157,65.712
158,64.619
159,63.583
160,62.668
161,61.786
162,61.717
163,61.149
164,60.434
165,60.646
166,60.561
167,61.239
168,61.442
169,61.932
170,62.866
171,62.972
172,63.243
173,63.365
174,63.811
175,63.918
176,63.947
177,63.95
178,63.594
179,63.168
180,63.31
181,63.027
182,62.725
183,62.38
184,62.411
185,62.343
186,62.447
187,62.679
188,63.359
189,63.97
190,64.678
191,65.424
192,66.004
193,66.912
194,67.461
195,67.948
196,68.344
197,68.567
198,68.6
199,68.639
200,68.396
201,68.127
202,67.571
203,66.693
204,65.923
205,64.609
206,63.39
207,62.075
208,60.887
209,59.569
210,58.655
211,58.425
212,58.01
213,57.962
214,58.101
215,59.066
216,59.539
217,60.155
218,61.111
219,61.902
220,62.435
221,62.627
222,63.009
223,63.263
224,63.207
225,63.062
226,62.951
227,62.928
228,62.711
229,62.635
230,62.541
231,62.559
232,62.455
233,62.891
234,62.945
235,63.356
236,63.634
237,64.317
238,65.028
239,65.316
240,66.001
241,66.493
