Index,Value
1,67.105
2,67.673
3,68.016
4,68.386
5,68.56
6,68.679
7,68.699
8,68.512
9,68.261
10,67.81
11,67.279
12,66.728
13,65.665
14,64.625
15,63.485
16,62.387
17,61.42
18,59.959
19,59.537
20,58.622
21,58.32
22,58.236
23,58.496
24,58.945
25,59.822
26,60.658
27,61.416
28,62.429
29,62.962
30,63.56
31,63.882
32,64.078
33,64.0
34,63.882
35,63.556
36,63.197
37,62.755
38,62.375
39,61.994
40,61.492
41,61.403
42,61.706
43,61.936
44,62.615
45,63.284
46,64.03
47,64.938
48,65.871
49,66.685
50,67.269
51,67.851
52,68.286
53,68.521
54,68.596
55,68.578
56,68.483
57,68.218
58,67.816
59,67.252
60,66.495
61,65.583
62,64.661
63,63.613
64,62.329
65,61.527
66,60.583
67,60.18
68,59.826
69,59.213
70,59.653
71,59.65
72,59.95
73,60.651
74,61.026
75,61.734
76,62.385
77,62.935
78,63.571
79,63.381
80,63.621
81,63.509
82,63.378
83,63.106
84,62.896
85,62.32
86,61.538
87,61.271
88,61.067
89,61.049
90,61.463
91,61.532
92,62.555
93,63.305
94,64.087
95,65.054
96,66.03
97,66.737
98,67.468
99,67.994
100,68.349
101,68.533
102,68.615
103,68.549
104,68.432
105,68.012
106,67.69
107,66.913
108,66.159
109,65.256
110,64.177
111,63.336
112,62.055
113,61.229
114,60.468
115,59.882
116,59.421
117,59.434
118,59.425
119,59.501
120,60.023
121,60.266
122,60.723
123,61.354
124,61.483
125,62.048
126,62.241
127,62.642
128,62.965
129,62.918
130,62.996
131,62.701
132,62.56
133,62.368
134,61.992
135,61.738
136,61.607
137,61.358
138,61.802
139,62.114
140,62.685
141,63.321
142,64.113
143,64.924
144,65.756
145,66.728
146,67.392
147,67.908
148,68.236
149,68.555
150,68.655
151,68.604
152,68.396
153,68.103
154,67.63
155,66.963
156,66.121
157,65.231
158,64.01
159,62.938
160,61.927
161,60.932
162,60.701
163,60.095
164,59.397
165,59.586
166,59.497
167,60.252
168,60.36
169,60.989
170,61.931
171,62.117
172,62.561
173,62.633
174,63.065
175,63.16
176,63.197
177,63.155
178,62.797
179,62.385
180,62.495
181,62.175
182,61.91
183,61.425
184,61.575
185,61.383
186,61.629
187,61.921
188,62.579
189,63.271
190,64.048
191,64.873
192,65.559
193,66.562
194,67.206
195,67.741
196,68.15
197,68.386
198,68.443
199,68.465
200,68.238
201,67.897
202,67.3
203,66.373
204,65.432
205,63.911
206,62.691
207,61.241
208,59.932
209,58.478
210,57.369
211,57.162
212,56.701
213,56.524
214,56.741
215,57.853
216,58.097
217,58.98
218,60.05
219,60.798
220,61.494
221,61.693
222,62.247
223,62.521
224,62.452
225,62.298
226,62.065
227,62.105
228,61.762
229,61.883
230,61.779
231,61.773
232,61.659
233,62.042
234,62.226
235,62.575
236,62.877
237,63.685
238,64.488
239,64.811
240,65.586
241,66.14
242,66.685
243,67.26
244,67.669
245,67.923
246,68.168
247,68.217
248,68.339
249,68.267
250,68.015
251,67.741
252,67.257
253,66.606
254,65.794
255,65.047
256,64.14
257,63.321
258,62.471
259,61.551
260,60.697
261,60.656
262,60.179
263,60.246
264,60.391
265,60.716
266,61.104
267,61.062
268,61.731
269,61.896
270,62.082
271,62.055
272,62.012
273,62.149
274,61.824
275,61.795
276,61.9
277,61.943
278,62.111
279,62.385
280,62.465
281,63.154
282,63.448
283,63.906
284,64.35
285,65.084
286,65.246
287,65.937
288,66.197
289,66.785
290,67.139
291,67.538
292,67.817
293,67.984
294,68.172
295,68.314
296,68.373
297,68.358
298,68.32
299,68.144
300,67.838
